codigo_cnae,atividade,numero_empresas,pessoal_ocup_total,pessoal_ocup_assal_total,pessoal_ocup_assal_masc,pessoal_ocup_assal_fem,pessoal_ocup_assal_sup,pessoal_ocup_assal_non_sup,pessoal_assalariado_medio_total,pessoal_assalariado_medio_masc,pessoal_assalariado_medio_fem,pessoal_assalariado_medio_sup,pessoal_assalariado_non_sup,salario_outras_rem_total,salario_outras_rem_masc,salario_outras_rem_fem,salario_outras_rem_sup,salario_outras_rem_non_sup,salario_min_mensal_total,salario_min_mensal_masc,salario_min_mensal_fem,salario_min_mensal_sup,salario_min_mensal_non_sup,salario_medio_mensal_total,salario_medio_mensal_masc,salario_medio_mensal_fem,salario_medio_mensal_sup,salario_medio_mensal_non_sup
35,"Eletricidade, gás e outras utilidades",4970,138346,131888,106761,25127,47274,84614,134823.39,109197.7,25625.69,48610.8,86212.59,12593420.452,10620581.106,1972839.346,7380753.728,5212666.724,7.199537,7.496541,5.933928,11.702915,4.660316,7185.13790636659,7481.54748117053,5922.05996284318,11679.5092195403,4650.99544491837
35.1,"Geração, transmissão e distribuição de energia elétrica",4875,133301,127014,103153,23861,44537,82477,130031.17,105666.15,24365.02,45889.43,84141.74,12108815.251,10257599.066,1851216.185,7019965.534,5088849.717,7.177617,7.482314,5.856208,11.79094,4.661592,7163.2619086639,7467.34959114153,5844.49530515468,11767.3579464646,4652.26863897477
35.2,Produção e distribuição de combustíveis gasosos por redes urbanas,65,4152,4058,2887,1171,2588,1470,3991.34,2830.96,1160.38,2573.01,1418.33,443177.192,326335.644,116841.548,348097.357,95079.835,8.558246,8.884989,7.761098,10.427624,5.166985,8541.12985382584,8867.21883959994,7745.57591876401,10406.7686364339,5156.65145737484
35.3,"Produção e distribuição de vapor, água quente e ar condicionado",30,893,816,721,95,149,667,800.88,700.59,100.29,148.36,652.52,41428.009,36646.396,4781.613,12690.837,28737.172,3.98706,4.031749,3.674878,6.59325,3.394504,3979.08540989527,4023.68509179626,3667.52801491061,6580.06356679179,3387.71484752604
E,"Água, esgoto, atividades de gestão de resíduos e descontaminação",12525,421861,406197,325522,80675,55420,350777,405437.32,324594.53,80842.79,55635.43,349801.89,17627314.32,13929801.588,3697512.732,5450653.693,12176660.627,3.351109,3.307728,3.525287,7.551326,2.683071,3344.40661600815,3301.11292718618,3518.23652186784,7536.22382909043,2677.70480621738
36,"Captação, tratamento e distribuição de água",2203,156304,154692,120633,34059,42762,111930,154871.71,120823.8,34047.91,42939.5,111932.21,10462904.533,8037006.076,2425898.457,4470823.341,5992081.192,5.207224,5.127054,5.491718,8.025214,4.126185,5196.80973517222,5116.80013884172,5480.73504703768,8009.16377156769,4117.93283150166
36.0,"Captação, tratamento e distribuição de água",2203,156304,154692,120633,34059,42762,111930,154871.71,120823.8,34047.91,42939.5,111932.21,10462904.533,8037006.076,2425898.457,4470823.341,5992081.192,5.207224,5.127054,5.491718,8.025214,4.126185,5196.80973517222,5116.80013884172,5480.73504703768,8009.16377156769,4117.93283150166
37,Esgoto e atividades relacionadas,1358,15208,13468,11078,2390,1500,11968,13197.5,10830.52,2366.98,1495.92,11701.58,441872.712,358124.323,83748.389,124186.431,317686.281,2.580665,2.548652,2.727143,6.398702,2.09257,2575.50358896644,2543.55514288823,2721.6891436475,6385.90458354416,2088.38517796479
37.0,Esgoto e atividades relacionadas,1358,15208,13468,11078,2390,1500,11968,13197.5,10830.52,2366.98,1495.92,11701.58,441872.712,358124.323,83748.389,124186.431,317686.281,2.580665,2.548652,2.727143,6.398702,2.09257,2575.50358896644,2543.55514288823,2721.6891436475,6385.90458354416,2088.38517796479
38,"Coleta, tratamento e disposição de resíduos; recuperação de materiais",8830,248593,236458,192575,43883,10972,225486,235743.88,191660.97,44082.91,11010.92,224732.96,6681328.837,5501913.856,1179414.981,846880.12,5834448.717,2.184482,2.212617,2.062161,5.928222,2.001056,2180.11331652352,2208.19159356874,2058.03630721502,5916.36526424537,1997.05351391954
38.1,Coleta de resíduos,4824,202317,195709,159559,36150,8325,187384,194294.16,158227.94,36066.22,8320.07,185974.09,5548852.477,4565861.254,982991.223,666512.059,4882340.418,2.201251,2.224158,2.100754,6.174576,2.023493,2196.84835572555,2219.70972042952,2096.55210503176,6162.22680633881,2019.44608272293
38.2,Tratamento e disposição de resíduos,484,15839,15248,12870,2378,1553,13695,15423.28,13024.6,2398.68,1602.33,13820.95,480257.606,405444.906,74812.7,112904.362,367353.244,2.400068,2.39935,2.40397,5.431063,2.04867,2395.26824185457,2394.55105663957,2399.1624880864,5420.2011589853,2044.57304643703
38.3,Recuperação de materiais,3522,30437,25501,20146,5355,1094,24407,26026.44,20408.43,5618.01,1088.52,24937.92,652218.754,530607.696,121611.058,67463.699,584755.055,1.931544,2.003965,1.668463,4.777051,1.80734,1927.6809807494,1999.95671471958,1665.12640049248,4767.49651608818,1803.72533382588
39,Descontaminação e outros serviços de gestão de resíduos,134,1756,1579,1236,343,186,1393,1624.23,1279.24,344.99,189.09,1435.14,41208.238,32757.333,8450.905,8763.801,32444.437,1.955522,1.973707,1.888091,3.572318,1.742497,1951.61058565503,1969.75926812314,1884.31437254592,3565.17287250272,1739.01216820444
39.0,Descontaminação e outros serviços de gestão de resíduos,134,1756,1579,1236,343,186,1393,1624.23,1279.24,344.99,189.09,1435.14,41208.238,32757.333,8450.905,8763.801,32444.437,1.955522,1.973707,1.888091,3.572318,1.742497,1951.61058565503,1969.75926812314,1884.31437254592,3565.17287250272,1739.01216820444
F,Construção,271425,2291212,1885276,1699757,185519,118551,1766725,1921696.04,1735424.56,186271.48,115914.69,1805781.35,55543927.983,49360361.998,6183565.985,8837806.545,46706121.438,2.227809,2.192294,2.558696,5.876681,1.993585,2223.35361884086,2187.90894772348,2553.57890495677,5864.92766958448,1989.59778389219
41,Construção de edifícios,147261,925979,687885,614244,73641,46068,641817,717599.05,641806.47,75792.58,47523.09,670075.96,17806097.411,15295568.75,2510528.661,3145630.573,14660466.838,1.912551,1.836909,2.553081,5.101867,1.686358,1908.72577220685,1833.2351986705,2547.97487178418,5091.66349533378,1682.98563987834
41.1,Incorporação de empreendimentos imobiliários,58993,159528,61816,49659,12157,7416,54400,62575.77,50357.67,12218.1,7532.02,55043.75,1698073.199,1262845.042,435228.157,492529.67,1205543.529,2.091589,1.932905,2.745614,5.040192,1.688111,2087.405641316,1929.03933616651,2740.12235945032,5030.11113782328,1684.73473583076
41.2,Construção de edifícios,88268,766451,626069,564585,61484,38652,587417,655023.28,591448.8,63574.48,39991.07,615032.21,16108024.212,14032723.708,2075300.504,2653100.903,13454923.309,1.895447,1.828736,2.516079,5.113483,1.686202,1891.65610348759,1825.07815592959,2511.04689031971,5103.25642315031,1682.82910043412
42,Obras de infraestrutura,21990,634156,602756,548146,54610,42882,559874,611348.19,557458,53890.19,39072.34,572275.85,21597209.433,19485048.052,2112161.381,3911343.992,17685865.441,2.722921,2.694111,3.02095,7.715831,2.382029,2717.47562144326,2688.7224690539,3014.90776678678,7700.39917673809,2377.26471904979
42.1,"Construção de rodovias, ferrovias, obras urbanas e obras-de-arte especiais",6693,209992,199907,182226,17681,12912,186995,205361.4,187247.27,18114.13,12785.04,192576.36,7001476.267,6200874.069,800602.198,1312708.644,5688767.623,2.627828,2.552487,3.406633,7.913933,2.276886,2622.57219449,2547.38193512781,3399.8201658892,7898.10497268683,2272.33243717733
42.2,"Obras de infraestrutura para energia elétrica, telecomunicações, água, esgoto e transporte por dutos",5237,268116,260797,234722,26075,20909,239888,259529.21,235067.64,24461.57,16448.95,243080.26,9115983.744,8303534.817,812448.927,1492239.671,7623744.073,2.707344,2.722678,2.559988,6.992404,2.417379,2701.92907676647,2717.23256957673,2554.86754561103,6978.4191088185,2412.54411925193
42.9,Construção de outras obras de infraestrutura,10060,156048,142052,131198,10854,9061,132991,146457.58,135143.09,11314.49,9838.35,136619.23,5479749.422,4980639.166,499110.256,1106395.677,4373353.745,2.883865,2.840647,3.400068,8.667908,2.467339,2878.09744164619,2834.96618060389,3393.26797897074,8650.57248107973,2462.40464492781
43,Serviços especializados para construção,102174,731077,594635,537367,57268,29601,565034,592748.8,536160.09,56588.71,29319.26,563429.54,16140621.139,14579745.196,1560875.943,1780831.98,14359789.159,2.098822,2.095953,2.126007,4.681619,1.964421,2094.6246394114,2091.76117758181,2121.75503259871,4672.25555435626,1960.49210709989
43.1,Demolição e preparação do terreno,12045,92880,76639,70615,6024,3083,73556,76880.57,70881.11,5999.46,3105.15,73775.42,2210778.661,2045599.841,165178.82,185897.381,2024881.28,2.216434,2.224417,2.122112,4.614417,2.115505,2212.00099062741,2219.96853496054,2117.86778758806,4605.18768447951,2111.27362557256
43.2,"Instalações elétricas, hidráulicas e outras instalações em construções",39863,316442,262543,231886,30657,16330,246213,258616.61,228599.15,30017.46,16056.18,242560.43,7505335.928,6707899.657,797436.271,962008.223,6543327.705,2.236865,2.261716,2.047614,4.618093,2.079241,2232.39154253502,2257.19247559622,2043.5190590871,4608.85668561648,2075.08248721614
43.3,Obras de acabamento,24730,128085,96138,88812,7326,2177,93961,96042.91,88590.37,7452.54,2122.15,93920.76,2124037.852,1946427.639,177610.213,87506.068,2036531.784,1.704602,1.693471,1.836918,3.178251,1.671305,1701.19300921768,1690.08440759419,1833.24397815014,3171.8945409137,1667.9623448205
43.9,Outros serviços especializados para construção,25536,193670,159315,146054,13261,8011,151304,161208.71,148089.46,13119.25,8035.78,153172.93,4300468.698,3879818.059,420650.639,545420.308,3755048.39,2.056143,2.019358,2.471375,5.231538,1.889555,2052.03108728764,2015.31927390376,2466.43226263227,5221.07478150127,1885.77626708483
G,Comércio; reparação de veículos automotores e motocicletas,1793803,11350122,8940597,4999336,3941261,716377,8224220,9116321.24,5110332.42,4005988.82,744773.37,8371547.87,230245421.376,137768711.567,92476709.809,46640964.462,183604456.914,1.946693,2.077914,1.779298,4.826913,1.690455,1942.79970981939,2073.75808978421,1775.73961932095,4817.25937257521,1687.0738819075
45,Comércio e reparação de veículos automotores e motocicletas,235202,1244185,928481,718555,209926,67593,860888,942698.14,729561.99,213136.15,69407.89,873290.25,25753206.357,20294015.85,5459190.507,3507801.483,22245404.874,2.105643,2.144035,1.974228,3.895402,1.963396,2101.43182590281,2139.747086204,1970.27923844778,3887.61109590988,1959.46879094057
45.1,Comércio de veículos automotores,32565,274204,231639,160152,71487,31790,199849,243086.4,168323.26,74763.14,33478.71,209607.69,8988388.701,6606537.444,2381851.257,2004911.384,6983477.317,2.850016,3.025212,2.455575,4.615859,2.567974,2844.31591179736,3019.16198628758,2450.66388947198,4606.62769310361,2562.83804685865
45.2,Manutenção e reparação de veículos automotores,73229,296610,199789,167829,31960,6287,193502,198892.16,167307.37,31584.79,6204.26,192687.9,4420757.735,3784566.041,636191.694,190070.772,4230686.963,1.713189,1.743521,1.552516,2.361302,1.69232,1709.76215104553,1740.03371574311,1549.41104928621,2356.57896596606,1688.9356243558
45.3,Comércio de peças e acessórios para veículos automotores,109539,570953,419915,335020,84895,24668,395247,424076.58,338501.89,85574.69,25095.75,398980.83,10530618.741,8572931.037,1957687.704,1118529.744,9412088.997,1.913973,1.952065,1.763292,3.43537,1.818277,1910.14461459187,1948.16115684135,1759.7652044799,3428.49883101567,1814.64068317036
45.4,"Comércio, manutenção e reparação de motocicletas, peças e acessórios",19869,102418,77138,55554,21584,4848,72290,76643,55429.47,21213.53,4629.17,72013.83,1813441.18,1329981.328,483459.852,194289.583,1619151.597,1.823715,1.8494,1.756603,3.234987,1.732997,1820.0680477619,1845.70150138545,1753.08962650796,3228.51667544323,1729.53060330431
46,"Comércio por atacado, exceto veículos automotores e motocicletas",290884,1926264,1524894,1033070,491824,250009,1274885,1559226.02,1059476.04,499749.98,255795.79,1303430.23,59780600.707,41607899.182,18172701.525,24377067.377,35403533.33,2.955135,3.026988,2.802805,7.345378,2.093558,2949.22460740638,3020.93441337722,2797.19894597633,7330.68761217689,2089.37053553861
46.1,"Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas",119128,204390,40388,21187,19201,6070,34318,39100.15,20593.46,18506.69,5849.42,33250.73,1143434.727,674619.735,468814.992,417764.126,725670.601,2.254027,2.524968,1.952535,5.504837,1.682149,2249.51867093959,2519.91776851635,1948.63001932316,5493.82708029172,1678.78466011238
46.2,Comércio atacadista de matérias-primas agrícolas e animais vivos,9408,119416,105917,77749,28168,18105,87812,110988.66,81899.38,29089.28,18607.39,92381.27,3993629.955,3174614.871,819015.084,1511244.966,2482384.989,2.773418,2.987697,2.170126,6.260017,2.071149,2767.87109809929,2981.72152125055,2165.78616960242,6247.49697669747,2067.00656379306
46.3,"Comércio atacadista especializado em produtos alimentícios, bebidas e fumo",42524,432331,374299,279543,94756,27914,346385,387274.83,289382.59,97892.24,29495.15,357779.68,10592274.352,8071979.219,2520295.133,1959602.56,8632671.792,2.108124,2.149977,1.9844,5.120867,1.859755,2103.90728147561,2145.67669183075,1980.43130267134,5110.62525403459,1856.0351898903
46.4,Comércio atacadista de produtos de consumo não-alimentar,43944,415146,355488,180647,174841,83021,272467,360915.47,184316.79,176598.68,84100.24,276815.23,16459201.737,8887726.682,7571475.055,9025628.131,7433573.606,3.515033,3.716652,3.304602,8.27192,2.069826,3508.0026946689,3709.21869478505,3297.9927034388,8255.37581105595,2065.68603290972
46.5,Comércio atacadista de equipamentos e produtos de tecnologias de informação e comunicação,4112,39202,33546,21236,12310,13806,19740,35012.39,22057.7,12954.69,14302.9,20709.49,2727016.398,1938099.169,788917.229,2010662.342,716354.056,6.003328,6.772389,4.693864,10.835305,2.666149,5991.32170508343,6758.84391670657,4684.47648630015,10813.6345776031,2660.81676341842
46.6,"Comércio atacadista de máquinas, aparelhos e equipamentos, exceto de tecnologias de informação e comunicação",18824,167219,140363,103056,37307,32841,107522,141240.29,103903.76,37336.53,32977.57,108262.72,7071322.717,5538364.39,1532958.327,3067375.833,4003946.884,3.858941,4.108435,3.164627,7.169262,2.850595,3851.22333937216,4100.21764371184,3158.29755222813,7154.92339653426,2844.89355295938
46.7,"Comércio atacadista de madeira, ferragens, ferramentas, material elétrico e material de construção",15623,133668,111823,84603,27220,10639,101184,113392.9,85733.85,27659.05,11030.68,102362.22,3282925.795,2495565.859,787359.936,679535.093,2603390.702,2.231523,2.243586,2.194129,4.748273,1.960315,2227.05966124456,2239.09931186412,2189.74075114933,4738.77677811062,1956.39390422335
46.8,Comércio atacadista especializado em outros produtos,28979,247440,207274,154634,52640,37232,170042,213032.79,159372.69,53660.1,38596.92,174435.87,9341721.119,7115296.879,2226424.24,4008203.665,5333517.454,3.379921,3.441163,3.19803,8.004298,2.356699,3373.1611562275,3434.28054802768,3191.63406473195,7988.28919111043,2351.98513576718
46.9,Comércio atacadista não-especializado,8342,167452,155796,110415,45381,20381,135415,158268.54,112215.82,46052.72,20835.52,137433.02,5169073.907,3711632.378,1457441.529,1697050.661,3472023.246,2.517354,2.549394,2.439282,6.277931,1.947232,2512.31906081418,2544.29529564617,2434.40315460528,6265.37559602359,1943.33727972193
47,Comércio varejista,1267717,8179673,6487222,3247711,3239511,398775,6088447,6614397.08,3321294.39,3293102.69,419569.69,6194827.39,144711614.312,75866796.535,68844817.777,18756095.602,125955518.71,1.686317,1.76064,1.611358,3.445597,1.567163,1682.94441726873,1757.11838232119,1608.13546133764,3438.70546218253,1564.02841348827
47.1,Comércio varejista não-especializado,173001,2158919,1948602,1007956,940646,77535,1871067,2019616.03,1044848.38,974767.65,81995.79,1937620.24,43111779.707,23639476.238,19472303.469,4530776.288,38581003.419,1.645331,1.743856,1.539722,4.258995,1.534726,1642.04021825491,1740.36853947835,1536.64260156293,4250.47740771907,1531.65694314239
47.2,"Comércio varejista de produtos alimentícios, bebidas e fumo",166045,848223,634937,324193,310744,15857,619080,628348.95,321587.02,306761.93,15588.31,612760.64,11926837.678,6432568.039,5494269.639,500919.138,11425918.54,1.463021,1.541743,1.380494,2.476821,1.43723,1460.09482812671,1538.65950832507,1377.73329981632,2471.86778968441,1434.35585348503
47.3,Comércio varejista de combustíveis para veículos automotores,42597,433176,364644,282258,82386,9017,355627,374814.8,289926.07,84888.73,9214.93,365599.87,8449481.303,6559351.778,1890129.525,303798.515,8145682.788,1.737558,1.743812,1.716199,2.541088,1.717306,1734.08333990752,1740.32477101702,1712.76656920364,2536.00586639959,1713.87091492212
47.4,Comércio varejista de material de construção,170368,924448,691737,518213,173524,35979,655758,696861.76,521480.78,175380.98,36413.08,660448.68,15588580.832,11734147.993,3854432.839,1443415.987,14145164.845,1.724194,1.73436,1.693964,3.055345,1.650802,1720.74530601527,1730.89172853563,1690.57576123266,3049.23392912657,1647.50061043583
47.5,Comércio varejista de equipamentos de informática e comunicação; equipamentos e artigos de uso doméstico,175797,958393,721646,378745,342901,54919,666727,748431.38,393708.93,354722.45,57423.72,691007.66,17213469.594,9581647.03,7631822.564,2438799.358,14774670.236,1.77273,1.875819,1.65831,3.273489,1.648015,1769.18429808797,1872.06770122908,1654.99328884835,3266.94179017633,1644.71851886117
47.6,"Comércio varejista de artigos culturais, recreativos e esportivos",57679,256044,179266,79592,99674,15706,163560,178238.24,78977.75,99260.49,15983.2,162255.04,3881028.267,1845046.923,2035981.344,649229.592,3231798.675,1.678309,1.800648,1.580969,3.130839,1.535226,1674.95278186699,1797.0464641575,1577.8075399231,3124.57692115182,1532.15516804238
47.7,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",130151,878880,692040,236051,455989,119535,572505,742034.35,254537.96,487496.39,132276.83,609757.52,17247336.39,6009551.648,11237784.742,5296543.284,11950793.106,1.79153,1.819766,1.776787,3.086277,1.510656,1787.94712649914,1816.12677218089,1773.23360313262,3080.10410032912,1507.63499789985
47.8,Comércio varejista de produtos novos não especificados anteriormente e de produtos usados,352079,1721590,1254350,420703,833647,70227,1184123,1226051.57,416227.5,809824.07,70673.83,1155377.74,27293100.541,10065006.886,17228093.655,3592613.44,23700487.101,1.715814,1.863843,1.639731,3.918122,1.5811,1712.38251616497,1860.11567934141,1636.45169680069,3910.28588658631,1577.93795852828
47.9,Comércio ambulante e outros tipos de comércio varejista,,,,,,,,,,,,,,,,,,,,,,,,,,,
H,"Transporte, armazenagem e correio",225363,2641478,2336904,1933558,403346,213942,2122962,2432879.5,2015391.29,417488.21,228660.94,2204218.56,86889053.033,72692748.125,14196304.908,19310624.691,67578428.342,2.752774,2.780083,2.620941,6.509242,2.363086,2747.26853928884,2774.52318242838,2615.69890671054,6496.22392236497,2358.35989045129
49,Transporte terrestre,181633,1872420,1630733,1405405,225328,87676,1543057,1693569.19,1460311.4,233257.79,90073.65,1603495.54,53782776.541,47202193.197,6580583.344,6772850.396,47009926.145,2.447746,2.491396,2.174475,5.795619,2.259685,2442.85068565755,2486.41347196959,2170.12567412746,5784.02775950569,2255.16571439918
49.1,Transporte ferroviário e metroferroviário,59,58196,58135,48832,9303,14888,43247,60796.87,51040.98,9755.89,15658.09,45138.78,4387032.726,3655250.816,731781.91,1939011.779,2448020.947,5.561805,5.519812,5.781505,9.544821,4.180146,5550.68140590385,5508.77235688476,5769.94166127808,9525.73093083315,4171.78540526316
49.2,Transporte rodoviário de passageiros,41643,712529,656311,558289,98022,16569,639742,706940.97,602289.74,104651.23,17355.75,689585.22,19889021.443,17658815.853,2230205.59,921781.562,18967239.881,2.168485,2.259864,1.642581,4.09365,2.120031,2164.14777373083,2255.34383207452,1639.29536378929,4085.46297336618,2115.79136279141
49.3,Transporte rodoviário de carga,139885,1093527,908180,791455,116725,52721,855459,918081.37,800448.81,117632.56,53712.04,864369.33,27655674.403,24303359.718,3352314.685,2804250.931,24851423.472,2.321823,2.340232,2.196561,4.024124,2.216042,2317.1797609416,2335.5512379073,2192.16822608141,4016.07554054776,2211.61012201187
49.4,Transporte dutoviário,13,7563,7546,6454,1092,3395,4151,7190.71,6150.41,1040.3,3247.05,3943.66,1826120.149,1566296.969,259823.18,1099288.314,726831.835,19.574185,19.628908,19.25065,26.094486,14.205633,19535.036274903,19589.6504835888,19212.1488623844,26042.2967119267,14177.2214526217
49.5,"Trens turísticos, teleféricos e similares",33,605,561,375,186,103,458,559.27,381.46,177.81,100.72,458.55,24927.82,18469.841,6457.979,8517.81,16410.01,3.435492,3.731988,2.79941,6.51836,2.758343,3428.62055069039,3724.52419650815,2793.81145821166,6505.32321133989,2752.82621641797
50,Transporte aquaviário,1697,41562,39270,33772,5498,8039,31231,40253.5,34665.66,5587.84,8195.25,32058.25,3298385.279,2944846.044,353539.235,1557452.82,1740932.459,6.315734,6.547707,4.87663,14.648016,4.185701,6303.10270009966,6534.61145032954,4866.87624721373,14618.7197555807,4177.32975011233
50.1,Transporte marítimo de cabotagem e longo curso,146,4722,4548,3510,1038,2157,2391,4340.57,3381.29,959.28,2059.42,2281.15,474977.356,387331.334,87646.022,334051.685,140925.671,8.434362,8.829301,7.042274,12.502442,4.761704,8417.4934841064,8811.64230219827,7028.18957166593,12477.4370752632,4752.18036112015
50.2,Transporte por navegação interior,669,13315,12376,10449,1927,770,11606,13131.87,11059.93,2071.94,834.35,12297.52,427731.202,374640.653,53090.549,50762.07,376969.132,2.510559,2.61089,1.974996,4.689399,2.362731,2505.53806532094,2605.6685502739,1971.04567922594,4680.01991416626,2358.00596693167
50.3,Navegação de apoio,366,17974,17458,15782,1676,4888,12570,17996.07,16262.51,1733.56,5082.99,12913.08,2253515.313,2061695.581,191819.732,1159949.702,1093565.611,9.651814,9.771541,8.528654,17.589197,6.527413,9632.51041862089,9751.99817059179,8511.59694501488,17554.0184328213,6514.35843465576
50.9,Outros transportes aquaviários,516,5551,4888,4031,857,224,4664,4784.99,3961.93,823.06,218.49,4566.5,142161.408,121178.476,20982.932,12689.363,129472.045,2.289954,2.357463,1.964992,4.476456,2.185338,2285.37424802913,2352.74758281172,1961.06200314399,4467.50352946975,2180.96749741007
51,Transporte aéreo,575,62954,62307,39705,22602,20462,41845,64840.14,41272,23568.14,21248.97,43591.17,5610808.892,4231506.863,1379302.029,2426470.748,3184338.144,6.669721,7.902521,4.510869,8.801634,5.630497,6656.38112440843,7886.71564070258,4501.84681849832,8784.03028476204,5619.23637287093
51.1,Transporte aéreo de passageiros,507,61126,60557,38292,22265,19840,40717,63090.59,39863.83,23226.76,20613.56,42477.03,5464624.182,4102432.185,1362191.997,2359863.593,3104760.589,6.676084,7.932106,4.520389,8.823888,5.633783,6662.73221264363,7916.24152868557,4511.34810749458,8806.24058592051,5622.51498316583
51.2,Transporte aéreo de carga,68,1828,1750,1413,337,622,1128,1749.55,1408.17,341.38,635.41,1114.14,146184.71,129074.678,17110.032,66607.155,79577.555,6.440235,7.064998,3.863126,8.079657,5.505249,6427.35428670669,7050.86842115326,3855.39957728135,8063.4980684791,5494.23805322077
51.3,Transporte espacial,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Armazenamento e atividades auxiliares dos transportes,33328,491806,442563,331342,111221,64528,378035,446348.06,336352.01,109996.05,68382.27,377965.79,17086727.533,12863678.381,4223049.152,6077892.357,11008835.176,2.950607,2.947795,2.959206,6.85071,2.244993,2944.70565500971,2941.89923709802,2953.28727503606,6837.00879347369,2240.50297006225
52.1,"Armazenamento, carga e descarga",6515,132943,123642,101655,21987,12416,111226,123805.3,101960.34,21844.96,13161.68,110643.62,3761768.614,3067049.346,694719.268,914332.638,2847435.976,2.341957,2.318545,2.451231,5.354501,1.983598,2337.27325454999,2313.90825853691,2446.32829230668,5343.79196623485,1979.63096846781
52.2,Atividades auxiliares dos transportes terrestres,19074,175060,146712,102985,43727,14114,132598,146391.37,104434.3,41957.07,14329.56,132061.81,4677499.454,3336915.735,1340583.719,1287547.434,3389952.02,2.462773,2.462795,2.462719,6.925585,1.978529,2457.84741482843,2457.86897378764,2457.79375295895,6911.73422684942,1974.57190689723
52.3,Atividades auxiliares dos transportes aquaviários,1542,47191,44725,35948,8777,11550,33175,45343.64,36566.44,8777.2,11859.73,33483.91,3134166.739,2561907,572259.739,1391300.459,1742866.28,5.327603,5.400162,5.025315,9.042161,4.011936,5316.94740770362,5389.36164501574,5015.26454029496,9024.07662153938,4003.91223495335
52.4,Atividades auxiliares dos transportes aéreos,1313,45073,43395,30724,12671,8851,34544,46056.79,32489.18,13567.61,10986.3,35070.49,2248629.062,1625709.815,622919.247,1130953.804,1117675.258,3.763139,3.856829,3.538788,7.934499,2.456405,3755.612718726,3849.11534097956,3531.71009144913,7918.63015405901,2451.49183390805
52.5,Atividades relacionadas à organização do transporte de carga,4884,91539,84089,60030,24059,17597,66492,84750.96,60901.75,23849.21,18045,66705.96,3264663.664,2272096.485,992567.179,1353758.022,1910905.642,2.969067,2.875564,3.207835,5.782428,2.208008,2963.12837227857,2869.81330901506,3201.41931164758,5770.86353347401,2203.59232806645
53,Correio e outras atividades de entrega,8130,172736,162031,123334,38697,33237,128794,187868.61,142790.22,45078.39,40760.8,147107.81,7110354.788,5450523.64,1659831.148,2475958.37,4634396.418,2.91718,2.942157,2.83806,4.68195,2.428195,2911.34515929879,2936.27287100454,2832.38418845312,4672.58582152083,2423.33858517672
53.1,Atividades de correio,989,112349,110643,81765,28878,31014,79629,137441.22,101715.22,35726,38548.04,98893.18,6058387.51,4608284.922,1450102.588,2365559.474,3692828.036,3.397552,3.492042,3.128531,4.729962,2.878186,3390.75721578678,3485.05814113622,3122.27377604761,4720.50234939611,2872.4295758001
53.2,Atividades de malote e de entrega,7141,60387,51388,41569,9819,2223,49165,50427.39,41075,9352.39,2212.76,48214.63,1051967.278,842238.718,209728.56,110398.896,941568.382,1.60791,1.580461,1.728467,3.845533,1.505217,1604.69458851933,1577.29990729903,1725.0099871633,3837.84177643792,1502.20663472732
I,Alojamento e alimentação,290608,2308530,1919705,849332,1070373,77865,1841840,1934270.24,855209.02,1079061.22,81435.09,1852835.15,38590122.611,18311983.668,20278138.943,3367816.802,35222305.809,1.537748,1.6504,1.448465,3.187594,1.465234,1534.67230622176,1647.09924166573,1445.56843750648,3181.21869728488,1462.30393953496
55,Alojamento,35270,388865,337813,143558,194255,24017,313796,336273.9,143406.98,192866.92,24493.06,311780.84,7535957.989,3554418.396,3981539.593,1190727.048,6345230.941,1.727314,1.9104,1.59118,3.7471,1.568643,1723.85985375886,1906.57944050079,1587.99796452712,3739.60576210944,1565.50571795634
55.1,Hotéis e similares,30977,367295,322163,138020,184143,23274,298889,321312.1,138159.66,183152.44,23768.19,297543.91,7264731.948,3451831.463,3812900.485,1170462.436,6094269.512,1.742684,1.925726,1.604608,3.795662,1.578689,1739.19853768824,1921.87428047989,1601.39847062749,3788.07018961057,1575.53203646997
55.9,Outros tipos de alojamento não especificados anteriormente,4293,21570,15650,5538,10112,743,14907,14961.8,5247.32,9714.48,724.87,14236.93,271226.041,102586.933,168639.108,20264.612,250961.429,1.397248,1.506887,1.338027,2.154787,1.358679,1394.45398383781,1503.87293674896,1335.3508450193,2150.47706166941,1355.96124358919
56,Alimentação,255338,1919665,1581892,705774,876118,53848,1528044,1597996.34,711802.04,886194.3,56942.03,1541054.31,31054164.622,14757565.272,16296599.35,2177089.754,28877074.868,1.497856,1.598018,1.417406,2.946928,1.444313,1494.86067909267,1594.82168471361,1414.57078361327,2941.03393601149,1441.42450851367
56.1,Restaurantes e outros serviços de alimentação e bebidas,231716,1601721,1294361,611000,683361,31610,1262751,1290019.77,611654.57,678365.2,31946.38,1258073.39,24940779.374,12606343.689,12334435.685,1102708.637,23838070.737,1.490184,1.58858,1.401464,2.660512,1.460465,1487.20316922561,1585.40259955499,1398.66069928115,2655.19102031881,1457.54434008019
