codigo_cnae,atividade,numero_empresas,pessoal_ocup_total,pessoal_ocup_assal_total,pessoal_ocup_assal_masc,pessoal_ocup_assal_fem,pessoal_ocup_assal_sup,pessoal_ocup_assal_non_sup,pessoal_assalariado_medio_total,pessoal_assalariado_medio_masc,pessoal_assalariado_medio_fem,pessoal_assalariado_medio_sup,pessoal_assalariado_non_sup,salario_outras_rem_total,salario_outras_rem_masc,salario_outras_rem_fem,salario_outras_rem_sup,salario_outras_rem_non_sup,salario_min_mensal_total,salario_min_mensal_masc,salario_min_mensal_fem,salario_min_mensal_sup,salario_min_mensal_non_sup,salario_medio_mensal_total,salario_medio_mensal_masc,salario_medio_mensal_fem,salario_medio_mensal_sup,salario_medio_mensal_non_sup
37,Esgoto e atividades relacionadas,356,,,,,,,,,,,,,,,,,,,,,,,,,,
37.0,Esgoto e atividades relacionadas,356,,,,,,,,,,,,,,,,,,,,,,,,,,
38,"Coleta, tratamento e disposição de resíduos; recuperação de materiais",2227,31345,28221,23140,5081,1453,26768,28328.38,23114.05,5214.33,1482.33,26846.05,799927.216,668441.618,131485.598,92047.616,707879.6,2.176481,2.229018,1.943595,4.786232,2.032381,2172.12783679232,2224.55978073942,1939.70783767632,4776.65961435972,2028.31615537768
38.1,Coleta de resíduos,1010,22340,20879,17510,3369,957,19922,20902.46,17446.18,3456.28,978.68,19923.78,602334.544,511728.938,90605.606,64107.92,538226.624,2.221092,2.260819,2.020562,5.048904,2.082186,2216.64944994697,2256.29704964287,2016.52123091879,5038.80580122048,2078.0217408544
38.2,Tratamento e disposição de resíduos,113,2254,2121,1753,368,271,1850,2127.73,1758.33,369.4,275.62,1852.11,75785.728,62079.344,13706.384,19456.905,56328.823,2.745346,2.721278,2.859908,5.44113,2.344175,2739.85486157331,2715.83499903099,2854.1884969389,5430.24816776722,2339.48652327096
38.3,Recuperação de materiais,1104,6751,5221,3877,1344,225,4996,5298.19,3909.54,1388.65,228.03,5070.16,121806.944,94633.336,27173.608,8482.791,113324.153,1.772028,1.865712,1.508275,2.867298,1.722769,1768.48412817904,1861.98053597492,1505.25873219425,2861.5637618532,1719.32296780803
39,Descontaminação e outros serviços de gestão de resíduos,29,,,,,,,,,,,,,,,,,,,,,,,,,,
39.0,Descontaminação e outros serviços de gestão de resíduos,29,,,,,,,,,,,,,,,,,,,,,,,,,,
F,Construção,67570,409576,303028,276148,26880,15774,287254,310951.58,283734.54,27217.04,16068.27,294883.31,8531689.702,7706631.532,825058.17,1000924.06,7530765.642,2.114796,2.093527,2.336522,4.801292,1.968408,2110.56597053075,2089.33959945041,2331.84846981608,4791.6893642899,1964.47084363381
41,Construção de edifícios,36382,190919,128354,115439,12915,7540,120814,134016.79,120822.15,13194.64,7775.01,126241.78,3366438.782,2957847.033,408591.749,445231.083,2921207.699,1.936144,1.886928,2.386812,4.413779,1.783551,1932.27154138385,1883.15383268841,2382.03805018261,4404.95187094986,1779.98349309129
41.1,Incorporação de empreendimentos imobiliários,15551,39545,12615,9974,2641,1498,11117,13255.18,10608.97,2646.21,1518.91,11736.27,356944.309,273824.785,83119.524,80874.926,276069.383,2.075587,1.989416,2.421056,4.104006,1.813069,2071.4358113931,1985.43732332168,2416.2139582503,4095.7977456506,1809.44255582186
41.2,Construção de edifícios,20831,151374,115739,105465,10274,6042,109697,120761.61,110213.18,10548.43,6256.1,114505.51,3009494.473,2684022.248,325472.225,364356.157,2645138.316,1.920838,1.877062,2.378221,4.488989,1.780525,1916.99642664713,1873.3081637437,2373.46458193305,4480.0109800527,1776.96407931676
42,Obras de infraestrutura,4636,86509,79591,73917,5674,4629,74962,81366.22,75624.81,5741.41,4729.04,76637.18,2710504.732,2506261.517,204243.215,376556.134,2333948.598,2.567628,2.554396,2.741923,6.137378,2.34735,2562.49293625782,2549.2870324109,2736.43870381344,6125.10286686906,2342.65545181153
42.1,"Construção de rodovias, ferrovias, obras urbanas e obras-de-arte especiais",1640,33673,31026,28813,2213,1876,29150,32184.55,29896.04,2288.51,1946.84,30237.71,1074921.981,983052.822,91869.159,176498.401,898423.58,2.574279,2.534482,3.094162,6.987738,2.290121,2569.13041290834,2529.41352253188,3087.9735656018,6973.76264969031,2285.540345279
42.2,"Obras de infraestrutura para energia elétrica, telecomunicações, água, esgoto e transporte por dutos",1173,,,,,,,,,,,,,,,,,,,,,,,,,,
42.9,Construção de outras obras de infraestrutura,1823,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Serviços especializados para construção,26552,132148,95083,86792,8291,3605,91478,95568.57,87287.58,8280.99,3564.22,92004.35,2454746.188,2242522.982,212223.206,179136.843,2275609.345,1.979783,1.980207,1.975317,3.873883,1.906406,1975.82353535429,1976.24642413221,1971.36598401882,3866.13541079006,1902.59343924834
43.1,Demolição e preparação do terreno,3741,17340,12059,11090,969,423,11636,12263.52,11295,968.52,427.75,11835.77,335825.184,312260.971,23564.213,17057.795,318767.389,2.110689,2.130873,1.875299,3.073682,2.075886,2106.46751190021,2126.61130520652,1871.54810352989,3067.53495481725,2071.73410640925
43.2,"Instalações elétricas, hidráulicas e outras instalações em construções",9304,46208,33175,29669,3506,1573,31602,33243.92,29736.38,3507.54,1592.24,31651.68,921514.615,837703.325,83811.29,74054.552,847460.063,2.136565,2.171342,1.84173,3.584836,2.06371,2132.29184811492,2166.99938955893,1838.04669588723,3577.66668341456,2059.58216484511
43.3,Obras de acabamento,6829,30338,21049,19461,1588,393,20656,20993.18,19436.35,1556.83,372.52,20620.66,462986.41,430093.351,32893.059,13083.517,449902.893,1.699872,1.705588,1.628505,2.70708,1.681676,1696.47186518523,1702.17679364062,1625.24829794667,2701.66537263874,1678.31266536347
43.9,Outros serviços especializados para construção,6678,38262,28800,26572,2228,1216,27584,29067.95,26819.85,2248.1,1171.71,27896.24,734419.979,662465.335,71954.644,74940.979,659479,1.947405,1.903851,2.467001,4.929755,1.822139,1943.50976035329,1900.04313682131,2462.06690778196,4919.89544538127,1818.49431486659
G,Comércio; reparação de veículos automotores e motocicletas,394923,2243623,1689903,908922,780981,139932,1549971,1715866.31,926572.86,789293.45,143913.21,1571953.1,44446806.885,26237097.771,18209709.114,7140691.544,37306115.341,1.996564,2.182541,1.778241,3.824421,1.829223,1992.57082272336,2178.17548646625,1774.68450412591,3816.77237915183,1825.56412152304
45,Comércio e reparação de veículos automotores e motocicletas,59708,274464,191417,150414,41003,14242,177175,194666.42,152897.2,41769.22,14613.51,180052.91,5679376.165,4613547.06,1065829.105,722053.696,4957322.469,2.248722,2.325742,1.966787,3.808387,2.122136,2244.2241944727,2321.09048030059,1962.85336979645,3800.77010930297,2117.89133324968
45.1,Comércio de veículos automotores,9694,63758,50960,36240,14720,7178,43782,53406.96,38014.96,15392,7526.58,45880.38,2004347.236,1535999.72,468347.516,455357.397,1548989.839,2.892685,3.114316,2.345305,4.663165,2.602242,2886.90007099046,3108.08756908819,2340.61408523909,4653.83907125455,2597.0374381917
45.2,Manutenção e reparação de veículos automotores,20240,75495,47615,39957,7658,1511,46104,47367.39,39802,7565.39,1502.06,45865.33,1180568.935,1024088.56,156480.375,45046.855,1135522.08,1.921047,1.983164,1.594244,2.31155,1.908258,1917.20495893905,1979.19810755548,1591.05504449565,2306.92694852915,1904.44181493281
45.3,Comércio de peças e acessórios para veículos automotores,26276,120940,83350,67065,16285,4915,78435,84192.99,67771.15,16421.84,4937.3,79255.69,2239959.729,1857756.939,382202.79,195444.951,2044514.778,2.050645,2.112857,1.7939,3.051132,1.988318,2046.54323998306,2108.63147405757,1790.3118417537,3045.03007716768,1984.34166100202
45.4,"Comércio, manutenção e reparação de motocicletas, peças e acessórios",3498,14271,9492,7152,2340,638,8854,9699.08,7309.09,2389.99,647.57,9051.51,254500.265,195701.841,58798.424,26204.493,228295.772,2.022478,2.063753,1.89625,3.118998,1.94403,2018.43303298235,2059.62544848001,1892.45799869777,3112.76036686263,1940.14183608804
46,"Comércio por atacado, exceto veículos automotores e motocicletas",78286,428818,317580,216287,101293,45873,271707,326058.16,222265.66,103792.5,46773.94,279284.22,10772119.976,7869978.41,2902141.566,3043863.625,7728256.351,2.546433,2.729149,2.155156,5.015882,2.132854,2541.33990555078,2723.69089590981,2150.84576364455,5005.85060333234,2128.5887823137
46.1,"Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas",34229,56957,8433,4172,4261,1312,7121,8171.79,4023.74,4148.05,1284.07,6887.72,216085.873,116348.814,99737.059,48401.166,167684.707,2.038146,2.228734,1.85327,2.905315,1.876481,2034.0696751592,2224.27611357363,1849.56340004061,2899.50440037118,1872.72763924559
46.2,Comércio atacadista de matérias-primas agrícolas e animais vivos,2719,61651,57448,40766,16682,9149,48299,61105.5,43554.87,17550.63,9484.65,51620.85,1913183.551,1517206.627,395976.924,639634.446,1273549.105,2.413251,2.684937,1.739015,5.198004,1.901589,2408.42420832067,2679.56722352571,1735.53675193514,5187.60836639282,1897.78579332248
46.3,"Comércio atacadista especializado em produtos alimentícios, bebidas e fumo",11055,82357,66694,50208,16486,5122,61572,67285.79,50677.71,16608.08,5155.3,62130.49,1913016.686,1514391.277,398625.409,275840.005,1637176.681,2.191399,2.303283,1.85,4.124102,2.031033,2187.0164516506,2298.67601934475,1846.29969267971,4115.85396059917,2026.97045797049
46.4,Comércio atacadista de produtos de consumo não-alimentar,10000,65636,51619,24857,26762,9528,42091,53580.53,25728.76,27851.77,9836.26,43744.27,1884610.752,1015778.46,868832.292,710751.881,1173858.871,2.71107,3.04303,2.404414,5.569473,2.068335,2705.64807489127,3036.94405075816,2399.60523983823,5558.33432782222,2064.19803624039
46.5,Comércio atacadista de equipamentos e produtos de tecnologias de informação e comunicação,918,6214,4918,3059,1859,1252,3666,4924.38,3043.25,1881.13,1254.64,3669.74,187563.539,124572.401,62991.138,74859.352,112704.187,2.935776,3.15508,2.580993,4.59889,2.367178,2929.90478770151,3148.76936979065,2575.83056665204,4589.69241559945,2362.44334643704
46.6,"Comércio atacadista de máquinas, aparelhos e equipamentos, exceto de tecnologias de informação e comunicação",5289,43114,35411,25830,9581,6684,28727,36011.42,26408.84,9602.58,6766.27,29245.15,1539998.94,1213659.901,326339.039,495367.559,1044631.381,3.296145,3.542206,2.619432,5.642926,2.753185,3289.5525064848,3535.12134281842,2614.19358130836,5631.64000936319,2747.67816465031
46.7,"Comércio atacadista de madeira, ferragens, ferramentas, material elétrico e material de construção",4530,31782,25390,18652,6738,2749,22641,25613.42,18796.57,6816.85,2825.49,22787.93,800671.816,601472.434,199199.382,174292.865,626378.951,2.409423,2.466398,2.252321,4.754578,2.118646,2404.60429307401,2461.46559226988,2247.8167166089,4745.06845238825,2114.40864662869
46.8,Comércio atacadista especializado em outros produtos,7723,53463,42570,31303,11267,6099,36471,43300.32,31914.86,11385.46,6081.09,37219.23,1458607.104,1123714.684,334892.42,370358.972,1088248.132,2.59641,2.713871,2.267153,4.694264,2.253651,2591.2174889594,2708.44337330394,2262.61875977039,4684.87585158379,2249.14364884042
46.9,Comércio atacadista não-especializado,1823,27644,25097,17440,7657,3978,21119,26065.01,18117.06,7947.95,4086.17,21978.84,858381.715,642833.812,215547.903,254357.379,604024.336,2.538333,2.734873,2.09033,4.797931,2.118243,2533.25675656014,2729.40282635432,2086.14899729829,4788.3353435538,2114.00649267834
47,Comércio varejista,256929,1540341,1180906,542221,638685,79817,1101089,1195141.73,551410,643731.73,82525.76,1112615.97,27995310.744,13753572.301,14241738.443,3374774.223,24620536.521,1.805477,1.922503,1.705235,3.151964,1.705604,1801.86616180338,1918.65780467696,1701.82436365104,3145.66042353135,1702.1932776071
47.1,Comércio varejista não-especializado,34414,414045,369078,176104,192974,14761,354317,374129.64,179107.21,195022.43,15276.57,358853.07,8164675.784,4212506.809,3952168.975,678867.046,7485808.738,1.682066,1.812816,1.561986,3.425192,1.60786,1678.7014880313,1809.19006726581,1558.86170671201,3418.34207547898,1604.64404382723
47.2,"Comércio varejista de produtos alimentícios, bebidas e fumo",30918,131228,89476,38213,51263,2756,86720,88188.47,37717.43,50471.04,2686.24,85502.23,1808679.566,832847.267,975832.299,74319.994,1734359.572,1.580796,1.70196,1.49025,2.13249,1.563464,1577.63477906596,1698.55619496385,1487.26919437364,2128.22481065899,1560.33678617775
47.3,Comércio varejista de combustíveis para veículos automotores,8155,86308,73542,52248,21294,2423,71119,74804.46,53432.25,21372.21,2465.92,72338.54,1847489.662,1336010.547,511479.115,86885.308,1760604.354,1.903622,1.927225,1.84461,2.715773,1.875937,1899.81438786692,1923.37103672264,1840.92086441656,2710.3414671884,1872.18464948071
47.4,Comércio varejista de material de construção,33540,183443,134822,98225,36597,7913,126909,136415.89,99514.23,36901.66,8034.06,128381.83,3364324.568,2508969.669,855354.899,294678.647,3069645.921,1.900899,1.943284,1.786597,2.82709,1.842938,1897.09716029754,1939.39768057447,1783.02360089784,2821.43626395238,1839.25255861902
47.5,Comércio varejista de equipamentos de informática e comunicação; equipamentos e artigos de uso doméstico,38250,191434,137550,69426,68124,12043,125507,140909.94,71152.79,69757.15,12099.55,128810.39,3576860.467,1975494.735,1601365.732,474387.238,3102473.229,1.95653,2.139982,1.769408,3.021968,1.85645,1952.61677668839,2135.70168452338,1765.86886626841,3015.92422858701,1852.73708779357
47.6,"Comércio varejista de artigos culturais, recreativos e esportivos",12356,46567,29454,11780,17674,2789,26665,29156.72,11665.9,17490.82,2829.86,26326.86,637645.557,273587.252,364058.305,88986.007,548659.55,1.685648,1.807606,1.604305,2.423722,1.606312,1682.27627218594,1803.99053915851,1601.0961750221,2418.87494842093,1603.09967725854
47.7,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",21856,150699,117242,30537,86705,23189,94053,123792.99,32422.78,91370.21,25175.02,98617.97,3228900.482,883504.443,2345396.039,1072454.237,2156446.245,2.01041,2.100316,1.978507,3.283485,1.685422,2006.38953913179,2096.11514591806,1974.55034767981,3276.91814223904,1682.05125683093
47.8,Comércio varejista de produtos novos não especificados anteriormente e de produtos usados,77440,336617,229742,65688,164054,13943,215799,227743.62,66397.41,161346.21,13958.54,213785.08,5366734.658,1730651.579,3636083.079,604195.746,4762538.912,1.81631,2.009022,1.737005,3.33629,1.717067,1812.67753152899,2005.00357677297,1733.53125793668,3329.61726986876,1713.63290215072
47.9,Comércio ambulante e outros tipos de comércio varejista,,,,,,,,,,,,,,,,,,,,,,,,,,,
H,"Transporte, armazenagem e correio",68766,527534,431796,368363,63433,25737,406059,440600.37,375537.83,65062.54,26299.85,414300.52,13749211.595,11979944.272,1769267.323,1604710.144,12144501.451,2.405243,2.458823,2.095987,4.70294,2.259385,2400.43298455207,2453.90504272028,2091.79485437573,4693.53406373625,2254.86663475028
49,Transporte terrestre,59495,437212,354877,310496,44381,16559,338318,362892.18,317148.19,45743.99,16944.8,345947.38,11140546.319,9950445.544,1190100.775,888632.318,10251914.001,2.366219,2.418279,2.005284,4.042144,2.284131,2361.48682361119,2413.44239738527,2001.27302978027,4034.05954356771,2279.56277427999
49.1,Transporte ferroviário e metroferroviário,6,5863,5863,5224,639,822,5041,6102.71,5399.77,702.94,882.87,5219.84,321561.146,281067.338,40493.808,88251.316,233309.83,4.061317,4.012003,4.440138,7.704608,3.445101,4053.19485429109,4003.97877345488,4431.25772852919,7689.19860141444,3438.21074975478
49.2,Transporte rodoviário de passageiros,10897,117525,102255,87176,15079,3118,99137,109726.62,93346.98,16379.64,3322.63,106403.99,3113037.959,2759803.948,353234.011,178779.046,2934258.913,2.186747,2.278789,1.662204,4.147255,2.125527,2182.37341480687,2274.23116832077,1658.87937708033,4138.96049445539,2121.27594159696
49.3,Transporte rodoviário de carga,48584,313591,246534,217960,28574,12594,233940,246839.74,218264.08,28575.66,12713.66,234126.08,7697068.494,6903329.676,793738.818,618037.626,7079030.868,2.403457,2.437825,2.140955,3.746886,2.330505,2398.65020051534,2432.94892907852,2136.67268416009,3739.39179167556,2325.8444168202
49.4,Transporte dutoviário,2,,,,,,,,,,,,,,,,,,,,,,,,,,
49.5,"Trens turísticos, teleféricos e similares",6,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Transporte aquaviário,241,3311,2971,2563,408,521,2450,2884.13,2493.38,390.75,502.76,2381.37,195383.109,179203.993,16179.116,82009.329,113373.78,5.221536,5.539688,3.191405,12.572703,3.669542,5211.09309326449,5528.60877141131,3185.02209754417,12547.5573296939,3662.20284962018
50.1,Transporte marítimo de cabotagem e longo curso,23,,,,,,,,,,,,,,,,,,,,,,,,,,
50.2,Transporte por navegação interior,77,,,,,,,,,,,,,,,,,,,,,,,,,,
50.3,Navegação de apoio,39,1087,1009,940,69,377,632,936.05,871.71,64.34,357.32,578.73,113815.51,108006.675,5808.835,71700.539,42114.971,9.371919,9.550029,6.958796,15.46647,5.609015,9353.17475644381,9530.9285992254,6944.87817125368,15435.5369890381,5597.79716594293
50.9,Outros transportes aquaviários,102,1065,940,749,191,46,894,814.12,659.27,154.85,40.6,773.52,24914.35,20451.626,4462.724,2227.932,22686.418,2.358779,2.391061,2.221339,4.229626,2.260583,2354.06139333079,2386.27876287409,2216.89674871464,4221.16710875332,2256.06199829749
51,Transporte aéreo,89,1600,1514,1229,285,401,1113,1545.23,1257.83,287.4,411.27,1133.96,100480.657,89431.714,11048.943,37828.125,62652.532,5.012051,5.480191,2.963194,7.089472,4.258601,5002.02643470053,5469.23083038615,2957.267544564,7075.29304162902,4250.0842520561
51.1,Transporte aéreo de passageiros,78,1011,936,745,191,224,712,922.23,740.3,181.93,225.5,696.73,46206.286,40713.039,5493.247,16447.836,29758.45,3.861784,4.238887,2.327292,5.621967,3.292092,3854.05993332216,4230.40960525359,2322.6376163275,5610.72352038206,3285.5073535825
51.2,Transporte aéreo de carga,11,589,578,484,94,177,401,623,517.53,105.47,185.77,437.23,54274.371,48718.675,5555.696,21380.289,32894.082,6.714797,7.255812,4.06009,8.870827,5.798744,6701.36695888381,7241.30076442986,4051.96957209852,8853.08508039304,5787.14635317796
51.3,Transporte espacial,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Armazenamento e atividades auxiliares dos transportes,7106,73546,63050,47056,15994,7818,55232,63749.9,47511.59,16238.31,7988.45,55761.45,2102089.793,1603589.806,498499.987,581404.006,1520685.787,2.541545,2.601476,2.366194,5.609725,2.101994,2536.46225086085,2596.27307779007,2361.4620515407,5598.50597762057,2097.79031515914
52.1,"Armazenamento, carga e descarga",1581,24046,21837,18133,3704,2255,19582,21768.02,18142.42,3625.6,2327.33,19440.69,687566.212,562559.68,125006.532,176451.229,511114.983,2.434567,2.390009,2.657535,5.843766,2.026437,2429.69772241043,2385.22873676508,2652.21951592097,5832.07858857079,2022.38383276757
52.2,Atividades auxiliares dos transportes terrestres,3735,26914,21376,14701,6675,1354,20022,22543.57,15457.01,7086.56,1439.59,21103.98,558515.691,399491.96,159023.731,98914.28,459601.411,1.909584,1.992089,1.729627,5.295979,1.678584,1905.76494590424,1988.1044761717,1726.16822440051,5285.3873458629,1675.22688574893
52.3,Atividades auxiliares dos transportes aquaviários,328,9498,8985,7207,1778,1799,7186,8941.69,7187.53,1754.16,1814.51,7127.18,461766.71,387240.407,74526.303,159763.161,302003.549,3.980422,4.152667,3.274662,6.786461,3.266032,3972.46115151008,4144.36163958754,3268.11267983624,6772.88850603024,3259.49986260614
52.4,Atividades auxiliares dos transportes aéreos,187,2583,2356,1798,558,409,1947,2204.37,1679.13,525.24,387.36,1817.01,103021.178,76046.6,26974.578,47837.972,55183.206,3.602203,3.490773,3.95843,9.518841,2.340861,3594.99811737594,3483.7912856887,3950.51317200049,9499.80380008261,2336.17976786039
52.5,Atividades relacionadas à organização do transporte de carga,1275,10505,8496,5217,3279,2001,6495,8292.25,5045.5,3246.75,2019.66,6272.59,291220.002,178251.159,112968.843,98437.364,192782.638,2.706917,2.723041,2.681859,3.756711,2.368902,2701.50304385235,2717.5954048924,2676.49526449526,3749.19784670535,2364.16435512407
53,Correio e outras atividades de entrega,1835,11865,9384,7019,2365,438,8946,9528.93,7126.84,2402.09,452.57,9076.36,210711.717,157273.215,53438.502,14836.366,195875.351,1.704397,1.70092,1.714712,2.526783,1.66339,1700.98779352819,1697.51806065305,1711.28225836667,2521.72906528697,1660.06358191034
53.1,Atividades de correio,200,2439,2095,1181,914,150,1945,2112.3,1176.02,936.28,143.79,1968.51,53285.192,29906.619,23378.573,5532.67,47752.522,1.944362,1.960102,1.924591,2.965734,1.869755,1940.47290776733,1956.18199847465,1920.74141200364,2959.80248974199,1866.01588159416
53.2,Atividades de malote e de entrega,1635,9426,7289,5838,1451,288,7001,7416.63,5950.82,1465.81,308.78,7107.85,157426.525,127366.596,30059.929,9303.696,148122.829,1.636053,1.649699,1.580652,2.322376,1.606238,1632.78101945327,1646.40006949269,1577.49110100847,2317.73082154584,1603.02535495695
I,Alojamento e alimentação,60744,393225,310177,120432,189745,13382,296795,304750.92,117062.9,187688.02,13366.57,291384.35,6497109.303,2731434.983,3765674.32,501456.147,5995653.156,1.643241,1.798447,1.546437,2.891606,1.585975,1639.95448706868,1794.85031814257,1543.34440410536,2885.82259841012,1582.80322509797
55,Alojamento,6506,70348,60683,23473,37210,4931,55752,58287.37,22632.54,35654.83,4877.73,53409.64,1431118.561,621573.731,809544.83,207615.484,1223503.077,1.892462,2.116827,1.750043,3.280712,1.765678,1888.6774811395,2112.59381064065,1746.54259270818,3274.15044419307,1762.14670811659
55.1,Hotéis e similares,5689,66836,58287,22796,35491,4803,53484,56073.28,21983.21,34090.07,4754.99,51318.29,1384863.731,606945.423,777918.308,204086.052,1180777.679,1.903607,2.128064,1.758864,3.308185,1.773463,1899.79932166787,2123.80764508634,1755.34605373805,3301.56889434533,1769.9157986513
55.9,Outros tipos de alojamento não especificados anteriormente,817,3512,2396,677,1719,128,2268,2214.09,649.33,1564.76,122.74,2091.35,46254.83,14628.308,31626.522,3529.432,42725.398,1.61023,1.73642,1.557865,2.216383,1.574655,1607.00958233579,1732.94697848315,1554.74921688654,2211.95021371003,1571.50600182804
56,Alimentação,54238,322877,249494,96959,152535,8451,241043,246463.55,94430.36,152033.19,8488.84,237974.71,5065990.742,2109861.252,2956129.49,293840.663,4772150.079,1.584301,1.72214,1.498688,2.668024,1.545644,1581.13277009303,1718.69533680286,1495.69035651917,2662.68747238456,1542.55243179153
56.1,Restaurantes e outros serviços de alimentação e bebidas,50145,284498,216500,89893,126607,6094,210406,211629.65,87206.77,124422.88,5981.86,205647.79,4398497.788,1955292.622,2443205.166,196080.799,4202416.989,1.601968,1.728175,1.513512,2.526533,1.575075,1598.76455729293,1724.71844524491,1510.48471891245,2521.47967097448,1571.92472288514
56.2,"Serviços de catering, bufê e outros serviços de comida preparada",4093,38379,32994,7066,25928,2357,30637,34833.9,7223.59,27610.31,2506.98,32326.92,667492.954,154568.63,512924.324,97759.864,569733.09,1.476967,1.64928,1.431885,3.005632,1.358417,1474.01272456296,1645.98137704169,1429.02116023939,2999.62087390467,1355.70052166097
J,Informação e comunicação,27711,180937,138319,89562,48757,58294,80025,135035.63,87394.49,47641.14,57415.47,77620.16,6594132.844,4634440.994,1959691.85,4119059.108,2475073.736,3.763877,4.087327,3.170529,5.529619,2.457761,3756.34925389692,4079.15259963097,3164.18807197051,5518.5597299018,2452.84585067353
58,Edição e edição integrada à impressão,2815,16317,12108,6325,5783,4276,7832,12719.04,6639.45,6079.59,4546.49,8172.55,478870.036,252360.874,226509.162,265373.442,213496.594,2.901947,2.929652,2.87169,4.49891,2.013536,2896.14283903381,2923.7926218402,2865.9468306757,4489.91237026974,2009.50926247951
58.1,"Edição de livros, jornais, revistas e outras atividades de edição",1575,6710,4391,1885,2506,2002,2389,4528.9,1947.71,2581.19,2058.01,2470.89,178722.917,80268.88,98454.037,115932.044,62790.873,3.041681,3.176501,2.939948,4.341923,1.958706,3035.5973177389,3170.14813846478,2934.06818620034,4333.23916718652,1954.78841787621
58.2,"Edição integrada à impressão de livros, jornais, revistas e outras publicações",1240,9607,7717,4440,3277,2274,5443,8190.14,4691.74,3498.4,2488.48,5701.66,300147.119,172091.994,128055.125,149441.398,150705.721,2.824678,2.827176,2.821328,4.628741,2.037298,2819.02872515939,2821.52158736582,2815.68552217277,4619.48344123567,2033.22326642255
59,"Atividades cinematográficas, produção de vídeos e de programas de televisão; gravação de som e edição de música",1972,5768,2946,1394,1552,565,2381,3105,1451.16,1653.84,585.67,2519.33,69294.157,36115.358,33178.799,18969.137,50325.02,1.720129,1.918239,1.546298,2.496438,1.539661,1716.68913662827,1914.40258933437,1543.2056956491,2491.44464393837,1536.58130717905
59.1,"Atividades cinematográficas, produção de vídeos e de programas de televisão",1639,5043,2663,1240,1423,494,2169,2813.26,1292.29,1520.97,512,2301.26,60312.55,31129.83,29182.72,15580.199,44732.351,1.652433,1.856705,1.478874,2.345466,1.498243,1649.12838595683,1852.99143976376,1475.91643187217,2340.77509014423,1495.24611600735
59.2,Atividades de gravação de som e de edição de música,333,725,283,154,129,71,212,291.74,158.87,132.87,73.67,218.07,8981.607,4985.528,3996.079,3388.938,5592.669,2.372926,2.418774,2.318106,3.545676,1.976739,2368.18004440202,2413.93689082995,2313.46949881608,3538.58474903676,1972.78537943003
60,Atividades de rádio e de televisão,1519,16230,14063,9372,4691,4254,9809,13619.79,9027.38,4592.41,4144.65,9475.14,560382.497,380625.103,179757.394,264085.448,296297.049,3.171321,3.249839,3.016979,4.911145,2.410282,3164.97874953115,3243.33905041364,3010.94454679653,4901.32224211193,2405.46110055447
60.1,Atividades de rádio,1333,10986,9004,6099,2905,1937,7067,8640.62,5801.1,2839.52,1834.61,6806.01,269781.888,190855.108,78926.78,80973.3,188808.588,2.406545,2.535827,2.142425,3.401921,2.138234,2401.73192700025,2530.75488335767,2138.13981561347,3395.11688294263,2133.95771361804
60.2,Atividades de televisão,186,5244,5059,3273,1786,2317,2742,4979.17,3226.28,1752.89,2310.04,2669.13,290600.609,189769.995,100830.614,183112.148,107488.461,4.498479,4.533688,4.433675,6.109755,3.103975,4489.48178110006,4524.62028189646,4424.80764732703,6097.53504101827,3097.76712031492
61,Telecomunicações,2562,24335,20510,14426,6084,2782,17728,20238.68,14283.11,5955.57,2783.15,17455.53,605760.361,457923.786,147836.575,150400.201,455360.16,2.306985,2.471135,1.913307,4.16522,2.010704,2302.37104624184,2466.19305006995,1909.48040754608,4156.88921932674,2006.68238749466
61.1,Telecomunicações por fio,1212,11574,9765,6976,2789,1554,8211,9363.31,6729.55,2633.76,1558.8,7804.51,318113.676,245446.862,72666.814,101636.259,216477.417,2.61866,2.811238,2.126601,5.025559,2.137928,2613.42225871308,2805.61521144116,2122.34786885552,5015.507935098,2133.65208065593
61.2,Telecomunicações sem fio,68,417,313,213,100,105,208,361.83,249.01,112.82,108.13,253.7,10761.437,7681.756,3079.681,5836.638,4924.799,2.292407,2.37777,2.104,4.160473,1.496215,2287.82258561713,2373.01436766518,2099.79204450929,4152.15161237542,1493.22306782693
61.3,Telecomunicações por satélite,21,124,95,47,48,32,63,91.5,46.83,44.67,28.69,62.81,4778.722,2658.042,2120.68,2128.423,2650.299,4.025472,4.374856,3.659193,5.718123,3.252312,4017.42076502732,4366.10653920071,3651.87442957759,5706.6868648953,3245.80725754106
61.4,Operadoras de televisão por assinatura,36,279,234,171,63,19,215,256.88,185.34,71.54,19.32,237.56,5170.341,3927.107,1243.234,635.811,4534.53,1.551369,1.633164,1.339461,2.536571,1.471245,1548.26587691349,1629.89723667937,1336.78200468807,2531.49784997611,1468.30274456979
