codigo_cnae,atividade,numero_empresas,pessoal_ocup_total,pessoal_ocup_assal_total,pessoal_ocup_assal_masc,pessoal_ocup_assal_fem,pessoal_ocup_assal_sup,pessoal_ocup_assal_non_sup,pessoal_assalariado_medio_total,pessoal_assalariado_medio_masc,pessoal_assalariado_medio_fem,pessoal_assalariado_medio_sup,pessoal_assalariado_non_sup,salario_outras_rem_total,salario_outras_rem_masc,salario_outras_rem_fem,salario_outras_rem_sup,salario_outras_rem_non_sup,salario_min_mensal_total,salario_min_mensal_masc,salario_min_mensal_fem,salario_min_mensal_sup,salario_min_mensal_non_sup,salario_medio_mensal_total,salario_medio_mensal_masc,salario_medio_mensal_fem,salario_medio_mensal_sup,salario_medio_mensal_non_sup
20.7,"Fabricação de tintas, vernizes, esmaltes, lacas e produtos afins",118,1718,1538,1277,261,108,1430,1508.65,1250.43,258.22,104.88,1403.77,41331.279,33711.844,7619.435,5260.874,36070.405,2.111623,2.078018,2.274359,3.866262,1.980529,2107.4000953476,2073.86160699181,2269.81017975131,3858.52989497154,1976.56776997766
20.9,Fabricação de produtos e preparados químicos diversos,74,460,375,274,101,81,294,371.76,274.07,97.69,76.82,294.94,12882.582,9493.126,3389.456,4655.914,8226.668,2.670954,2.66977,2.674275,4.671504,2.149891,2665.61180910761,2664.43047957989,2668.92603762294,4662.16129613682,2145.59101981629
21,Fabricação de produtos farmoquímicos e farmacêuticos,59,13376,13288,6758,6530,3819,9469,13944.67,7139.81,6804.86,4093.79,9850.88,688850.922,382041.638,306809.284,415212.499,273638.423,3.807528,4.124299,3.475165,7.817555,2.141057,3799.91297474508,4116.05047020751,3468.21450461085,7801.9202255123,2136.7745279141
21.1,Fabricação de produtos farmoquímicos,19,605,573,283,290,205,368,653.67,322.13,331.54,240.18,413.49,39855.978,23556.492,16299.486,27746.207,12109.771,4.699601,5.636449,3.789344,8.904159,2.25734,4690.20218388248,5625.17569352077,3781.76574586661,8886.35030137653,2252.8255729373
21.2,Fabricação de produtos farmacêuticos,40,12771,12715,6475,6240,3614,9101,13291,6817.68,6473.32,3853.61,9437.39,648994.944,358485.146,290509.798,387466.292,261528.652,3.763655,4.052851,3.459074,7.749832,2.135962,3756.12730419081,4044.74549429402,3452.15554591176,7734.332063861,2131.68986503521
22,Fabricação de produtos de borracha e de material plástico,792,12181,11116,8621,2495,644,10472,11023.6,8633.36,2390.24,616.83,10406.77,289294.689,231421.011,57873.678,29579.176,259715.513,2.022754,2.066089,1.866232,3.696125,1.92357,2018.7087353845,2061.95690099443,1862.49974254275,3688.73308815919,1919.72306341116
22.1,Fabricação de produtos de borracha,241,2423,2093,1767,326,76,2017,2060.37,1744.61,315.76,71.26,1989.11,49151.214,42424.628,6726.586,2638.183,46513.031,1.838718,1.874329,1.641964,2.853548,1.802362,1835.04060697089,1870.58020020344,1638.68030246926,2847.84105874479,1798.75696242966
22.2,Fabricação de produtos de material plástico,551,9758,9023,6854,2169,568,8455,8963.23,6888.75,2074.48,545.57,8417.66,240143.475,188996.383,51147.092,26940.993,213202.482,2.065058,2.114653,1.900368,3.806179,1.952212,2060.9283706878,2110.42399676172,1896.56766626224,3798.56677772436,1948.30759653834
23,Fabricação de produtos de minerais não-metálicos,2563,24197,20772,18482,2290,842,19930,21059.83,18748.46,2311.37,850.09,20209.74,497547.873,439321.578,58226.295,55588.352,441959.521,1.820984,1.806105,1.941672,5.040168,1.685574,1817.34198745632,1802.49298014138,1937.78831136113,5030.08749299848,1682.20304817228
23.1,Fabricação de vidro e de produtos do vidro,76,1905,1806,1485,321,100,1706,1742.68,1431.86,310.82,94.67,1648.01,42123.704,34532.988,7590.716,4305.685,37818.019,1.863095,1.858916,1.882348,3.505549,1.768744,1859.36885892816,1855.19791900583,1878.58320175417,3498.5374296138,1765.20675518679
23.2,Fabricação de cimento,7,944,935,844,91,177,758,950.52,859.94,90.58,173.26,777.26,61663.695,54295.46,7368.235,26534.97,35128.725,5.000281,4.866553,6.269852,11.804467,3.483551,4990.28021908656,4856.82006436943,6257.31185352515,11780.8584697076,3476.58391707359
23.3,"Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes",1222,9629,7959,7166,793,307,7652,8163.12,7374.8,788.32,312.05,7851.07,187757.228,168545.939,19211.289,13012.321,174744.907,1.772828,1.761547,1.878365,3.21408,1.715544,1769.28229553255,1758.023570913,1874.60861266803,3207.65188024602,1712.11260669908
23.4,Fabricação de produtos cerâmicos,616,7392,6566,5913,653,96,6470,6712.9,6032.32,680.58,104.49,6608.41,121761.538,108149.848,13611.69,3584.096,118177.442,1.398061,1.381871,1.541555,2.643815,1.378363,1395.2646626415,1379.10771923954,1538.47171078062,2638.5270581653,1375.60660757103
23.9,Aparelhamento de pedras e fabricação de outros produtos de minerais não-metálicos,642,4327,3506,3074,432,162,3344,3490.61,3049.54,441.07,165.62,3324.99,84241.708,73797.343,10444.365,8151.28,76090.428,1.860167,1.86523,1.825159,3.793492,1.763867,1856.44669115581,1861.49999419837,1821.50835991496,3785.90471236287,1760.33908256983
24,Metalurgia,140,5490,5322,4732,590,552,4770,5575.26,4949.23,626.03,573.15,5002.11,252750.823,228335.349,24415.474,55766.35,196984.473,3.494247,3.555999,3.006049,7.499461,3.035323,3487.25817271302,3548.88692087145,3000.03735382551,7484.46171293593,3029.25200949815
24.1,Produção de ferro-gusa e de ferroligas,5,494,489,444,45,57,432,480.13,440.05,40.08,48.91,431.22,16699.445,15168.376,1531.069,3556.477,13142.968,2.68083,2.656826,2.944375,5.604649,2.349204,2675.46850292148,2651.51267775515,2938.48648856134,5593.44007045909,2344.50521418658
24.2,Siderurgia,34,1067,1017,856,161,107,910,1089.31,920.57,168.74,113.19,976.12,32027.99,26615.108,5412.882,6576.286,25451.704,2.266232,2.228422,2.472502,4.478151,2.009739,2261.69918431075,2223.96558653877,2467.55682388016,4469.1947508274,2005.71997768244
24.3,"Produção de tubos de aço, exceto tubos sem costura",7,643,636,539,97,47,589,727.26,612.77,114.49,54.25,673.01,26718.252,22708.242,4010.01,4454.899,22263.353,2.831682,2.856355,2.699629,6.329425,2.549736,2826.01841686076,2850.64191483566,2694.22925750989,6316.76568592698,2544.63620954312
24.4,Metalurgia dos metais não-ferrosos,42,3037,2992,2731,261,335,2657,3095.08,2818.6,276.48,349.69,2745.39,172593.72,159692.119,12901.601,40902.623,131691.097,4.298127,4.366929,3.596715,9.015588,3.697247,4289.53048063378,4358.19525787489,3589.52128961895,8997.55673706602,3689.85258364582
24.5,Fundição,52,249,188,162,26,6,182,183.48,157.24,26.24,7.11,176.37,4711.416,4151.504,559.912,276.065,4435.351,1.979196,2.035019,1.644682,2.992732,1.938337,1975.23771192836,2030.94925933898,1641.39305816135,2986.74672725306,1934.46077084451
25,"Fabricação de produtos de metal, exceto máquinas e equipamentos",3180,23597,19677,16903,2774,1500,18177,19867.44,17028.77,2838.67,1500.53,18366.91,515485.213,441823.81,73661.403,80813.076,434672.137,1.999864,1.999825,2.000098,4.151099,1.824113,1995.86402134889,1995.82511966965,1996.09738688568,4142.79651958872,1820.46507718333
25.1,Fabricação de estruturas metálicas e obras de caldeiraria pesada,1311,11114,9447,8349,1098,628,8819,9593.81,8463.91,1129.9,639.47,8954.34,261717.432,228554.617,33162.815,39026.219,222691.213,2.102653,2.08135,2.262234,4.703947,1.916883,2098.44786939143,2077.18706657034,2257.70932757834,4694.53898721417,1913.0492373187
25.2,"Fabricação de tanques, reservatórios metálicos e caldeiras",56,,,,,,,,,,,,,,,,,,,,,,,,,,
25.3,"Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais",798,3900,2941,2564,377,115,2826,3005.79,2609.79,396,112.94,2892.85,66758.237,58974.176,7784.061,3402.73,63355.507,1.711876,1.741736,1.515086,2.322233,1.688047,1708.45235362417,1738.25291572237,1512.05536130536,2317.58864475351,1684.67101248303
25.4,"Fabricação de artigos de cutelaria, de serralheria e ferramentas",501,,,,,,,,,,,,,,,,,,,,,,,,,,
25.5,"Fabricação de equipamento bélico pesado, armas de fogo e munições",3,2182,2177,1581,596,535,1642,2185.58,1590.65,594.93,528.11,1657.47,65537.841,49187.134,16350.707,28466.453,37071.388,2.311275,2.383433,2.118345,4.154656,1.723929,2306.65195719918,2378.6663894054,2114.10870574302,4146.3466964196,1720.48075124692
25.9,Fabricação de produtos de metal não especificados anteriormente,511,3936,3278,2780,498,168,3110,3157.21,2665.54,491.67,161.1,2996.11,79112.854,67741.504,11371.35,7915.525,71197.329,1.931389,1.958825,1.782643,3.787131,1.831606,1927.52593392462,1954.90779469711,1779.07789934149,3779.55641503128,1827.94277092117
26,"Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",114,730,587,407,180,97,490,718.49,516.77,201.72,102.23,616.26,17687.261,12459.272,5227.989,4354.909,13332.352,1.897431,1.858324,1.997615,3.283423,1.667512,1893.63601227789,1854.60754003046,1993.61986912552,3276.85610877433,1664.17670863197
26.1,Fabricação de componentes eletrônicos,24,111,86,60,26,13,73,81.5,54.26,27.24,12.57,68.93,1905.355,1319.723,585.632,485.856,1419.499,1.801957,1.874688,1.657081,2.979191,1.587278,1798.35299669656,1870.93906830361,1653.76708460409,2973.23297227832,1584.10315928088
26.2,Fabricação de equipamentos de informática e periféricos,24,81,52,33,19,18,34,46.43,30.28,16.15,14.62,31.81,1349.678,808.357,541.321,726.725,622.953,2.240565,2.057659,2.5835,3.831324,1.509446,2236.08409682069,2053.54384717,2578.33293641343,3823.66094917395,1506.42758687399
26.3,Fabricação de equipamentos de comunicação,5,,,,,,,,,,,,,,,,,,,,,,,,,,
26.4,"Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo",24,125,97,66,31,10,87,107.32,77.78,29.54,8.83,98.49,2287.816,1514.916,772.9,384.012,1903.804,1.64311,1.501228,2.016689,3.352048,1.489897,1639.82338943204,1498.22576497814,2012.65559085464,3345.34367105149,1486.91706303647
26.5,"Fabricação de aparelhos e instrumentos de medida, teste e controle; cronômetros e relógios",26,232,189,131,58,27,162,303.58,232.39,71.19,32.49,271.09,6643.508,5194.85,1448.658,1237.432,5406.076,1.686749,1.722986,1.568458,2.935606,1.537074,1683.37531103194,1719.53976571215,1565.32140425946,2929.73459289249,1533.99977867129
26.6,Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação,7,,,,,,,,,,,,,,,,,,,,,,,,,,
26.7,"Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos",4,,,,,,,,,,,,,,,,,,,,,,,,,,
26.8,"Fabricação de mídias virgens, magnéticas e ópticas",,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"Fabricação de máquinas, aparelhos e materiais elétricos",185,2576,2315,1794,521,217,2098,2461.35,1920.11,541.24,251.48,2209.87,77810.783,64400.814,13409.969,17612.569,60198.214,2.436646,2.585183,1.909695,5.398155,2.099631,2431.7731513819,2580.01300406267,1905.87553935976,5387.3588356927,2095.43178836486
27.1,"Fabricação de geradores, transformadores e motores elétricos",50,953,871,659,212,104,767,885.27,672.65,212.62,107.49,777.78,30956.788,25077.976,5878.812,9641.477,21315.311,2.695295,2.873621,2.131138,6.913558,2.112326,2689.90407967669,2867.87345116045,2126.8756828723,6899.73092309124,2108.10165817109
27.2,"Fabricação de pilhas, baterias e acumuladores elétricos",8,187,174,161,13,9,165,163.97,150.82,13.15,7.29,156.68,3828.197,3453.061,375.136,144.462,3683.735,1.799517,1.764702,2.198817,1.527398,1.812178,1795.9181088473,1761.17276835351,2194.4194208833,1524.34314656537,1808.55393648986
27.3,Fabricação de equipamentos para distribuição e controle de energia elétrica,67,1012,922,690,232,68,854,1024.8,783.6,241.2,83.64,941.16,30300.119,24862.149,5437.97,5088.579,25211.54,2.278932,2.445515,1.737743,4.689306,2.064724,2274.37391160752,2440.62404287902,1734.26776374538,4679.92771217305,2060.59461809812
27.4,Fabricação de lâmpadas e outros equipamentos de iluminação,15,76,55,43,12,6,49,74.36,57.17,17.19,9.19,65.17,2115.283,1704.443,410.84,416.694,1698.589,2.192579,2.297949,1.842141,3.494844,2.008939,2188.19361112261,2293.35315725031,1838.45706358795,3487.85469155437,2004.92085787467
27.5,Fabricação de eletrodomésticos,10,34,23,13,10,2,21,24.15,14.02,10.13,2,22.15,423.433,253.257,170.176,64.979,358.454,1.35143,1.392322,1.294837,2.504201,1.247343,1348.72750437968,1389.53692527159,1292.24694357962,2499.19230769231,1244.84806389998
27.9,Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente,35,314,270,228,42,28,242,288.8,241.85,46.95,41.87,246.93,10186.963,9049.928,1137.035,2256.378,7930.585,2.718777,2.884198,1.866656,4.153699,2.475469,2713.33981461752,2878.43005041268,1862.92291308266,4145.39141298157,2470.51796055562
28,Fabricação de máquinas e equipamentos,586,4624,3846,3292,554,219,3627,3896.35,3308.78,587.57,221.59,3674.76,108610.91,95037.772,13573.138,9042.32,99568.59,2.148531,2.213882,1.78052,3.145255,2.088428,2144.23380461596,2209.454193435,1776.9585555109,3138.96419930086,2084.25102801062
28.1,"Fabricação de motores, bombas, compressores e equipamentos de transmissão",47,647,578,409,169,12,566,594.5,412.48,182.02,12.04,582.46,14369.145,10972.794,3396.351,498.153,13870.992,1.862967,2.050409,1.438201,3.189058,1.835556,1859.24112052792,2046.30788625649,1435.32452055142,3182.67952977255,1831.88439483464
28.2,Fabricação de máquinas e equipamentos de uso geral,216,1327,1060,907,153,67,993,1063.24,908.99,154.25,65.32,997.92,27374.959,23982.004,3392.955,2873.327,24501.632,1.984487,2.033539,1.695427,3.39051,1.892454,1980.51811154873,2029.47176367346,1692.03590574741,3383.72862593622,1888.66935533602
28.3,Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária,134,1082,888,779,109,64,824,945.44,825.61,119.83,73.9,871.54,27168.132,24420.752,2747.38,2929.199,24238.933,2.214889,2.279871,1.767174,3.055136,2.143642,2210.45894788914,2275.31084242607,1763.63951495388,3049.02571041949,2139.35482902943
28.4,Fabricação de máquinas-ferramenta,48,262,202,178,24,14,188,212.77,185.21,27.56,13.72,199.05,5822.177,5240.717,581.46,392.053,5430.124,2.109119,2.180984,1.626173,2.202504,2.102682,2104.90092226709,2176.62154809717,1622.92062074355,2198.09934962996,2098.47699650262
28.5,Fabricação de máquinas e equipamentos de uso na extração mineral e na construção,27,198,159,145,14,3,156,155.36,140.38,14.98,2.13,153.23,4668.119,4339.709,328.41,89.748,4578.371,2.315948,2.382766,1.689782,3.247665,2.302997,2311.31614909293,2378.00092057821,1686.40238266406,3241.17009750813,2298.39055416945
28.6,Fabricação de máquinas e equipamentos de uso industrial específico,114,1108,959,874,85,59,900,925.04,836.11,88.93,54.48,870.56,29208.378,26081.796,3126.582,2259.84,26948.538,2.433734,2.404364,2.709865,3.197177,2.385957,2428.86611140308,2399.55508246523,2704.44515565397,3190.78278549644,2381.18505506624
29,"Fabricação de veículos automotores, reboques e carrocerias",515,4758,4070,3487,583,371,3699,4040.22,3447.98,592.24,383.73,3656.49,133764.609,117094.658,16669.951,35456.062,98308.547,2.551892,2.617571,2.169515,7.121818,2.072302,2546.78836986409,2612.33573994495,2165.17615000156,7107.57403542956,2068.15714608188
29.1,"Fabricação de automóveis, camionetas e utilitários",4,1586,1570,1282,288,273,1297,1597.52,1304.73,292.79,293.99,1303.53,73163.843,62490.131,10673.712,31693.87,41469.973,3.530013,3.691619,2.809864,8.309384,2.452104,3522.95302911821,3684.23593681923,2804.24457539796,8292.76506003606,2447.19946842568
29.2,Fabricação de caminhões e ônibus,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.3,"Fabricação de cabines, carrocerias e reboques para veículos automotores",188,1189,977,881,96,33,944,940.1,845.88,94.22,29.35,910.75,24064.663,22099.432,1965.231,1815.776,22248.887,1.973022,2.013717,1.607669,4.768483,1.882935,1969.07554842774,2009.68968138779,1604.45357020394,4758.94640283056,1879.16864798666
29.4,Fabricação de peças e acessórios para veículos automotores,78,,,,,,,,,,,,,,,,,,,,,,,,,,
29.5,Recondicionamento e recuperação de motores para veículos automotores,245,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",69,,,,,,,,,,,,,,,,,,,,,,,,,,
30.1,Construção de embarcações,43,207,147,128,19,6,141,148.24,127.49,20.75,5.79,142.45,3423.665,2926.129,497.536,132.637,3291.028,1.780131,1.769064,1.84813,1.765681,1.780718,1776.5707376811,1765.52550124595,1844.43373493976,1762.14959479208,1777.1568971569
30.3,Fabricação de veículos ferroviários,1,,,,,,,,,,,,,,,,,,,,,,,,,,
30.4,Fabricação de aeronaves,3,,,,,,,,,,,,,,,,,,,,,,,,,,
30.5,Fabricação de veículos militares de combate,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.9,Fabricação de equipamentos de transporte não especificados anteriormente,22,120,92,77,15,3,89,87.79,72.24,15.55,3.21,84.58,1766.102,1497.709,268.393,76.748,1689.354,1.55059,1.597996,1.330353,1.842842,1.539498,1547.48832441053,1594.8004514865,1327.69230769231,1839.15648214714,1536.41886607127
31,Fabricação de móveis,1822,13362,11064,9251,1813,476,10588,11484.28,9568.06,1916.22,492.59,10991.69,274194.084,233596.585,40597.499,26136.832,248057.252,1.840265,1.881779,1.632977,4.089719,1.739456,1836.58467186316,1878.01582315779,1629.71085703183,4081.53949219744,1735.97755003308
31.0,Fabricação de móveis,1822,13362,11064,9251,1813,476,10588,11484.28,9568.06,1916.22,492.59,10991.69,274194.084,233596.585,40597.499,26136.832,248057.252,1.840265,1.881779,1.632977,4.089719,1.739456,1836.58467186316,1878.01582315779,1629.71085703183,4081.53949219744,1735.97755003308
32,Fabricação de produtos diversos,1163,8332,6917,4083,2834,529,6388,7018.91,4084.36,2934.55,511.14,6507.77,159956.536,98434.735,61521.801,20264.501,139692.035,1.756542,1.857593,1.615897,3.05578,1.654495,1753.02845072482,1853.87739873755,1612.66505282555,3049.66891503457,1651.18637472531
32.1,"Fabricação de artigos de joalheria, bijuteria e semelhantes",100,920,800,411,389,31,769,810.19,392.3,417.89,34.19,776,14701.577,6385.649,8315.928,688.856,14012.721,1.398631,1.254622,1.533822,1.552943,1.391832,1395.83374080344,1252.11259044295,1530.75395254916,1549.83688437915,1389.04847343378
32.2,Fabricação de instrumentos musicais,4,,,,,,,,,,,,,,,,,,,,,,,,,,
32.3,Fabricação de artefatos para pesca e esporte,29,,,,,,,,,,,,,,,,,,,,,,,,,,
32.4,Fabricação de brinquedos e jogos recreativos,46,826,774,329,445,53,721,773.4,321.53,451.87,49.2,724.2,23806.967,11623.793,12183.174,2920.111,20886.856,2.372608,2.786458,2.078132,4.574676,2.223006,2367.8628831732,2780.88490366971,2073.97532646387,4565.52689180738,2218.56010876723
32.5,Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos,477,3752,3178,1717,1461,301,2877,3113.16,1676.85,1436.31,270.69,2842.47,67221.275,38741.718,28479.557,8769.163,58452.112,1.664299,1.780782,1.528309,2.496963,1.585004,1660.9706239616,1777.22047520419,1525.25231589709,2491.96867265137,1581.83421731533
32.9,Fabricação de produtos diversos,507,2641,2013,1529,484,139,1874,2077.25,1560.5,516.75,148.83,1928.42,50008.486,39151.583,10856.903,7744.694,42263.792,1.855586,1.9338,1.61939,4.010882,1.689246,1851.87464936075,1929.93286175535,1616.15168769305,4002.86025873609,1685.86766527879
33,"Manutenção, reparação e instalação de máquinas e equipamentos",2919,,,,,,,,,,,,,,,,,,,,,,,,,,
33.1,Manutenção e reparação de máquinas e equipamentos,2220,,,,,,,,,,,,,,,,,,,,,,,,,,
33.2,Instalação de máquinas e equipamentos,699,4761,3893,3474,419,193,3700,3810.56,3429.37,381.19,188.3,3622.26,99699.484,89593.536,10105.948,8716.285,90983.199,2.016649,2.013671,2.043439,3.567855,1.93601,2012.61522635074,2009.64330519555,2039.35206953125,3560.71939213203,1932.13839298797
D,Eletricidade e gás,344,15169,14601,11788,2813,5934,8667,15059.92,12229.77,2830.15,6061.13,8998.79,2140625.217,1936648.648,203976.569,1704152.682,436472.535,10.9558,12.205587,5.555165,21.671103,3.738513,10933.8879775437,12181.1753551438,5544.05431079353,21627.7604747223,3731.03610425573
35,"Eletricidade, gás e outras utilidades",344,15169,14601,11788,2813,5934,8667,15059.92,12229.77,2830.15,6061.13,8998.79,2140625.217,1936648.648,203976.569,1704152.682,436472.535,10.9558,12.205587,5.555165,21.671103,3.738513,10933.8879775437,12181.1753551438,5544.05431079353,21627.7604747223,3731.03610425573
35.1,"Geração, transmissão e distribuição de energia elétrica",334,15041,14488,11706,2782,5861,8627,14955.17,12156.66,2798.51,5989.21,8965.96,2125330.822,1926219.05,199111.772,1691554.74,433776.082,10.953711,12.212864,5.483984,21.769208,3.729022,10931.8039385505,12188.4379553139,5473.01605277314,21725.6692259272,3721.56366112239
35.2,Produção e distribuição de combustíveis gasosos por redes urbanas,7,,,,,,,,,,,,,,,,,,,,,,,,,,
35.3,"Produção e distribuição de vapor, água quente e ar condicionado",3,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"Água, esgoto, atividades de gestão de resíduos e descontaminação",1200,32036,30595,24068,6527,4405,26190,31483.83,24607.37,6876.46,4412.11,27071.72,1696887.686,1347083.681,349804.005,584099.166,1112788.52,4.154241,4.219446,3.920902,10.203904,3.168275,4145.93211816987,4211.00758087454,3913.05997338971,10183.4961224727,3161.93861797761
36,"Captação, tratamento e distribuição de água",120,13664,13600,10794,2806,3817,9783,13556.02,10794.6,2761.42,3816.96,9739.06,1182510.022,931008.935,251501.087,548810.69,633699.332,6.723551,6.64773,7.019942,11.08233,5.015247,6710.10439528825,6634.43498814934,7005.90184091462,11060.1648754708,5005.2163619013
36.0,"Captação, tratamento e distribuição de água",120,13664,13600,10794,2806,3817,9783,13556.02,10794.6,2761.42,3816.96,9739.06,1182510.022,931008.935,251501.087,548810.69,633699.332,6.723551,6.64773,7.019942,11.08233,5.015247,6710.10439528825,6634.43498814934,7005.90184091462,11060.1648754708,5005.2163619013
37,Esgoto e atividades relacionadas,183,1103,881,740,141,110,771,920.77,777.78,142.99,118.18,802.59,26898.095,22120.134,4777.961,8244.559,18653.536,2.251627,2.192083,2.575509,5.377118,1.791404,2247.1238536977,2187.6993098701,2570.35779801707,5366.36356535663,1787.82115976449
37.0,Esgoto e atividades relacionadas,183,1103,881,740,141,110,771,920.77,777.78,142.99,118.18,802.59,26898.095,22120.134,4777.961,8244.559,18653.536,2.251627,2.192083,2.575509,5.377118,1.791404,2247.1238536977,2187.6993098701,2570.35779801707,5366.36356535663,1787.82115976449
38,"Coleta, tratamento e disposição de resíduos; recuperação de materiais",883,16706,15569,12130,3439,446,15123,16464.6,12634.1,3830.5,445.12,16019.48,483243.846,390698.898,92544.948,26687.626,456556.22,2.262253,2.3835480000000002,1.862187,4.621244,2.196706,2257.72891770596,2378.78134450538,1858.46290401936,4612.00194934469,2192.31268622759
38.1,Coleta de resíduos,524,,,,,,,,,,,,,,,,,,,,,,,,,,
38.2,Tratamento e disposição de resíduos,41,,,,,,,,,,,,,,,,,,,,,,,,,,
38.3,Recuperação de materiais,318,4849,4440,3203,1237,104,4336,4874.51,3380.37,1494.14,98.74,4775.77,106333.027,78892.396,27440.631,4279.498,102053.529,1.68137,1.798859,1.415562,3.34061,1.647065,1678.00735158705,1795.26082829804,1412.73091492817,3333.92904442125,1643.77083937008
39,Descontaminação e outros serviços de gestão de resíduos,14,563,545,404,141,32,513,542.44,400.89,141.55,31.85,510.59,4235.723,3255.714,980.009,356.291,3879.432,0.601869,0.625961,0.533637,0.862227,0.585628,600.665227774217,624.708868920498,532.57017090998,860.502354788069,584.456895265959
39.0,Descontaminação e outros serviços de gestão de resíduos,14,563,545,404,141,32,513,542.44,400.89,141.55,31.85,510.59,4235.723,3255.714,980.009,356.291,3879.432,0.601869,0.625961,0.533637,0.862227,0.585628,600.665227774217,624.708868920498,532.57017090998,860.502354788069,584.456895265959
F,Construção,23571,174792,142735,127223,15512,8266,134469,149252.06,133694.45,15557.61,8279.03,140973.03,3914354.32,3453414.837,460939.483,462563.087,3451791.233,2.021464,1.990955,2.283637,4.306432,1.887272,2017.42058676804,1986.97324499144,2279.07006974029,4297.81942124584,1883.49787571752
41,Construção de edifícios,13282,81692,62384,55476,6908,3685,58699,66645.61,59495.61,7150,3744.72,62900.89,1527430.801,1336222.732,191208.069,200801.859,1326628.942,1.76651,1.731092,2.061229,4.133086,1.625619,1762.9769912827,1727.62938307549,2057.10671328671,4124.82023920449,1622.36782585821
41.1,Incorporação de empreendimentos imobiliários,4008,10819,4840,3885,955,514,4326,4449.2,3489.97,959.23,511.61,3937.59,112243.619,82886.445,29357.174,28392.175,83851.444,1.944491,1.830577,2.358944,4.277458,1.641369,1940.60157746596,1826.91552781697,2354.22594565032,4268.90299552093,1638.08600614159
41.2,Construção de edifícios,9274,70873,57544,51591,5953,3171,54373,62196.41,56005.64,6190.77,3233.11,58963.3,1415187.182,1253336.287,161850.895,172409.684,1242777.498,1.753778,1.724892,2.0151,4.110241,1.624567,1750.27067416815,1721.44240500394,2011.0695190023,4102.02046469665,1621.31816022718
42,Obras de infraestrutura,2134,,,,,,,,,,,,,,,,,,,,,,,,,,
42.1,"Construção de rodovias, ferrovias, obras urbanas e obras-de-arte especiais",670,17938,16981,15213,1768,977,16004,17895.34,16197.15,1698.19,955.84,16939.5,775239.29,674185.38,101053.91,76639.623,698599.667,3.339042,3.20824,4.586622,6.180082,3.178732,3332.36426569495,3201.82339770601,4577.44874973218,6167.72222901805,3172.37438667475
42.2,"Obras de infraestrutura para energia elétrica, telecomunicações, água, esgoto e transporte por dutos",561,17450,16710,15311,1399,1053,15657,18843.56,17348.62,1494.94,1054.72,17788.84,513948.876,476048.339,37900.537,57951.787,455997.089,2.102244,2.115009,1.954104,4.235023,1.975789,2098.03927299708,2110.77901297048,1950.19594303244,4226.552800014,1971.83735161181
42.9,Construção de outras obras de infraestrutura,903,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Serviços especializados para construção,8155,,,,,,,,,,,,,,,,,,,,,,,,,,
43.1,Demolição e preparação do terreno,1240,6868,5365,4848,517,239,5126,5768.63,5280.86,487.77,241.52,5527.11,151613.582,137415,14198.582,11201.83,140411.752,2.025777,2.005652,2.243655,3.574884,1.958085,2021.72495562538,2001.64075839629,2239.16726199769,3567.7344765205,1954.16845331466
43.2,"Instalações elétricas, hidráulicas e outras instalações em construções",3009,20214,16483,14120,2363,1345,15138,15940.7,13743.28,2197.42,1314.97,14625.73,421536.066,367657.01,53879.056,65498.412,356037.654,2.038231,2.061952,1.889875,3.839203,1.87631,2034.1547881065,2057.82815030607,1886.09495191214,3831.52420558293,1872.55691484486
43.3,Obras de acabamento,1700,,,,,,,,,,,,,,,,,,,,,,,,,,
43.9,Outros serviços especializados para construção,2206,13359,10673,9649,1024,492,10181,10482.41,9476.33,1006.08,507.88,9974.53,229813.566,198986.764,30826.802,27958.678,201854.888,1.689821,1.61849,2.361686,4.243084,1.559814,1686.44105843834,1615.25338963989,2356.96213177726,4234.59781535311,1556.69480937178
G,Comércio; reparação de veículos automotores e motocicletas,159149,897664,696839,407017,289822,50864,645975,700734.59,410999.08,289735.51,51497.43,649237.16,16547862.551,10475637.662,6072224.889,2479108.179,14068754.372,1.82018,1.964562,1.615371,3.710531,1.670238,1816.54013101177,1960.63281137347,1612.14005915522,3703.10963389525,1666.89761684194
45,Comércio e reparação de veículos automotores e motocicletas,25123,138794,107314,82928,24386,7048,100266,108118.71,83693.25,24425.46,7047.93,101070.78,2827280.99,2246017.666,581263.324,312002.811,2515278.179,2.015553,2.068468,1.83424,3.41211,1.918167,2011.52190103751,2064.3312297265,1830.57200906822,3405.28584006499,1914.33109397349
