codigo_cnae,atividade,numero_empresas,pessoal_ocup_total,pessoal_ocup_assal_total,pessoal_ocup_assal_masc,pessoal_ocup_assal_fem,pessoal_ocup_assal_sup,pessoal_ocup_assal_non_sup,pessoal_assalariado_medio_total,pessoal_assalariado_medio_masc,pessoal_assalariado_medio_fem,pessoal_assalariado_medio_sup,pessoal_assalariado_non_sup,salario_outras_rem_total,salario_outras_rem_masc,salario_outras_rem_fem,salario_outras_rem_sup,salario_outras_rem_non_sup,salario_min_mensal_total,salario_min_mensal_masc,salario_min_mensal_fem,salario_min_mensal_sup,salario_min_mensal_non_sup,salario_medio_mensal_total,salario_medio_mensal_masc,salario_medio_mensal_fem,salario_medio_mensal_sup,salario_medio_mensal_non_sup
10.2,Preservação do pescado e fabricação de produtos do pescado,75,2351,2242,1464,778,70,2172,2457.92,1587.5,870.42,61.7,2396.22,41459.549,28931.126,12528.423,2215.732,39243.817,1.300118,1.404681,1.109414,2.76795,1.262323,1297.51825808939,1401.87164142944,1107.19520019513,2762.41366413165,1259.79883059408
10.3,"Fabricação de conservas de frutas, legumes e outros vegetais",373,8958,8393,6547,1846,360,8033,8318.58,6311.96,2006.62,345.44,7973.14,180030.756,143120.35,36910.406,16346.005,163684.751,1.668106,1.747685,1.417783,3.647246,1.582359,1664.769671303,1744.19002850267,1414.94752369656,3639.95194534507,1579.19398032741
10.4,Fabricação de óleos e gorduras vegetais e animais,35,5269,5212,4667,545,315,4897,6119,5587.65,531.35,359.78,5759.22,111506.589,96379.888,15126.701,19855.887,91650.702,1.404579,1.329485,2.194268,4.253813,1.226587,1401.76988447082,1326.82568494117,2189.87933493062,4245.30525064463,1224.13347640826
10.5,Laticínios,381,5689,5168,3782,1386,223,4945,5444.89,4001.29,1443.6,229.42,5215.47,118686.346,89650.211,29036.135,11324.003,107362.343,1.68011,1.726941,1.550308,3.804476,1.586663,1676.74992939746,1723.48669477171,1547.20756868512,3796.86668052547,1583.48945909588
10.6,"Moagem, fabricação de produtos amiláceos e de alimentos para animais",285,4390,3984,3202,782,266,3718,4198.56,3362.78,835.78,267.14,3931.42,103180.495,84328.44,18852.055,14607.81,88572.685,1.894189,1.932866,1.738573,4.214755,1.736507,1890.40079309243,1929.00013587659,1735.09545206044,4206.3251190675,1733.03372866253
10.7,Fabricação e refino de açúcar,2,,,,,,,,,,,,,,,,,,,,,,,,,,
10.8,Torrefação e moagem de café,80,,,,,,,,,,,,,,,,,,,,,,,,,,
10.9,Fabricação de outros produtos alimentícios,1104,11418,10055,5855,4200,342,9713,9697.46,5809.31,3888.15,318.84,9378.62,166137.993,103891.763,62246.23,11818.937,154319.056,1.320496,1.378424,1.233946,2.857141,1.268255,1317.85494504588,1375.66665867772,1231.47809072735,2851.42704804918,1265.71890271539
11,Fabricação de bebidas,169,8919,8703,6953,1750,1410,7293,8928.84,7161.57,1767.27,1468.65,7460.19,392467.251,287813.143,104654.108,205041.698,187425.553,3.38793,3.097622,4.564356,10.760934,1.936444,3381.15461117699,3091.42723431615,4555.22698851902,10739.412595031,1932.57145337709
11.1,Fabricação de bebidas alcoólicas,45,678,621,533,88,70,551,650.45,564.09,86.36,72.21,578.24,28791.126,25454.331,3336.795,6243.849,22547.277,3.4117,3.478079,2.978126,6.664708,3.005468,3404.87662387578,3471.12244772724,2972.16927352407,6651.37899076412,2999.45683985356
11.2,Fabricação de bebidas não-alcoólicas,124,8241,8082,6420,1662,1340,6742,8278.39,6597.48,1680.91,1396.44,6881.95,363676.125,262358.812,101317.313,198797.849,164878.276,3.386063,3.065093,4.645851,10.972751,1.846622,3379.2907242183,3058.96297933803,4636.55963825455,10950.8050691539,1842.92886575641
12,Fabricação de produtos do fumo,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.1,Processamento industrial do fumo,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.2,Fabricação de produtos do fumo,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Fabricação de produtos têxteis,106,,,,,,,,,,,,,,,,,,,,,,,,,,
13.1,Preparação e fiação de fibras têxteis,5,,,,,,,,,,,,,,,,,,,,,,,,,,
13.2,"Tecelagem, exceto malha",8,2101,2089,1406,683,35,2054,2321.28,1539.52,781.76,36.26,2285.02,32007.88,21795.767,10212.113,1847.927,30159.953,1.06281,1.091222,1.006858,3.928105,1.017342,1060.68402578948,1089.03909110532,1004.84439450235,3920.24905596334,1015.30681771511
13.3,Fabricação de tecidos de malha,2,,,,,,,,,,,,,,,,,,,,,,,,,,
13.4,"Acabamentos em fios, tecidos e artefatos têxteis",29,,,,,,,,,,,,,,,,,,,,,,,,,,
13.5,"Fabricação de artefatos têxteis, exceto vestuário",62,376,307,172,135,17,290,287.29,152.98,134.31,13.14,274.15,4524.815,2374.956,2149.859,330.926,4193.889,1.213966,1.196595,1.233752,1.941161,1.179111,1211.5377921532,1194.20135362089,1231.28411310229,1937.27900714202,1176.75304086758
14,Confecção de artigos do vestuário e acessórios,578,4280,3562,917,2645,100,3462,3661.97,940.16,2721.81,112.99,3548.98,54239.761,14818.486,39421.275,2261.244,51978.517,1.14164,1.214865,1.116346,1.54253,1.128877,1139.35649600961,1212.43569016076,1114.11368509586,1539.44460707891,1126.61876413461
14.1,Confecção de artigos do vestuário e acessórios,529,4020,3353,840,2513,89,3264,3461.81,865.56,2596.25,102.64,3359.17,51399.712,13716.739,37682.973,2105.492,49294.22,1.144415,1.221462,1.118729,1.581114,1.131072,1142.12622876472,1219.01863444564,1116.49118180808,1577.95131602614,1128.80952048365
14.2,Fabricação de artigos de malharia e tricotagem,49,260,209,77,132,11,198,200.16,74.6,125.56,10.35,189.81,2840.049,1101.747,1738.302,155.752,2684.297,1.093641,1.138333,1.067087,1.159897,1.090028,1091.45337576093,1136.05588781192,1064.9533168329,1157.57710888146,1087.84776679514
15,"Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados",63,1434,1367,1110,257,34,1333,1454.24,1176.18,278.06,36.21,1418.03,32538.36,27491.907,5046.453,1913.467,30624.893,1.724589,1.801595,1.398859,4.073039,1.664621,1721.14009326574,1797.99186937635,1396.06089443894,4064.89282603616,1661.29136901194
15.1,Curtimento e outras preparações de couro,19,1159,1142,988,154,30,1112,1217.71,1048.34,169.37,31.49,1186.22,28864.47,25359.864,3504.606,1856.579,27007.891,1.827031,1.864536,1.594883,4.544299,1.754897,1823.37653969652,1860.8073423038,1591.69319786903,4535.21020104062,1751.3868227842
15.2,Fabricação de artigos para viagem e de artefatos diversos de couro,24,,,,,,,,,,,,,,,,,,,,,,,,,,
15.3,Fabricação de calçados,19,,,,,,,,,,,,,,,,,,,,,,,,,,
15.4,"Fabricação de partes para calçados, de qualquer material",1,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Fabricação de produtos de madeira,1431,19173,17276,15197,2079,457,16819,17968.05,15779.32,2188.73,468.94,17499.11,350320.094,310305.764,40014.33,22750.226,327569.868,1.502762,1.51575,1.409125,3.739336,1.442826,1499.75648656708,1512.71880878556,1406.30657258565,3731.85777416169,1439.94078292245
16.1,Desdobramento de madeira,1056,13093,11706,10623,1083,303,11403,11751.52,10675.58,1075.94,304.06,11447.46,237391.003,215352.295,22038.708,15347.051,222043.952,1.557028,1.554834,1.578789,3.890378,1.495051,1553.91356902047,1551.72469822212,1575.63175527374,3882.59680528641,1492.06059684856
16.2,"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis",375,6080,5570,4574,996,154,5416,6216.53,5103.74,1112.79,164.88,6051.65,112929.091,94953.469,17975.622,7403.175,105525.916,1.40018,1.433998,1.245079,3.460797,1.344038,1397.37975266687,1431.12952462312,1242.58858710642,3453.87554585153,1341.34957471866
17,"Fabricação de celulose, papel e produtos de papel",91,4724,4617,3570,1047,472,4145,3822.58,2966.73,855.85,418.47,3404.11,183283.524,153010.08,30273.444,42215.639,141067.885,3.695668,3.975284,2.726404,7.775622,3.194116,3688.27666533718,3967.33310879189,2720.95164051932,7760.07084415572,3187.72770833809
17.1,Fabricação de celulose e outras pastas para a fabricação de papel,2,,,,,,,,,,,,,,,,,,,,,,,,,,
17.2,"Fabricação de papel, cartolina e papel-cartão",2,,,,,,,,,,,,,,,,,,,,,,,,,,
17.3,"Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado",33,1856,1823,1395,428,162,1661,1847.08,1417.42,429.66,160.04,1687.04,44850.265,35380.211,9470.054,8372.56,36477.705,1.871567,1.923924,1.698845,4.032328,1.666588,1867.82401661833,1920.0764010016,1695.44684705975,4024.26316497799,1663.25475844811
17.4,"Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",54,2161,2089,1559,530,189,1900,1162.3,843.99,318.31,111.42,1050.88,71796.096,58054.433,13741.663,14792.681,57003.415,4.761115,5.30181,3.327477,10.233162,4.180939,4751.59306150272,5291.20678608113,3320.82246866262,10212.6955525178,4172.57734177363
18,Impressão e reprodução de gravações,764,4065,3134,2186,948,323,2811,3218.41,2220.7,997.71,338.59,2879.82,84309.569,58658.028,25651.541,26515.366,57794.203,2.019118,2.035934,1.981688,6.036005,1.546839,2015.07932846917,2031.86202548746,1977.72445053018,6023.93318899418,1543.74506846849
18.1,Atividade de impressão,580,,,,,,,,,,,,,,,,,,,,,,,,,,
18.2,Serviços de pré-impressão e acabamentos gráficos,172,,,,,,,,,,,,,,,,,,,,,,,,,,
18.3,Reprodução de materiais gravados em qualquer suporte,12,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis",25,2627,2605,2287,318,222,2383,2565.07,2254.04,311.03,227.02,2338.05,84987.105,75571.791,9415.314,18238.696,66748.409,2.553759,2.584189,2.333236,6.192354,2.200459,2548.65154377253,2579.02020031042,2328.56934404052,6179.96923347994,2196.05782596608
19.1,Coquerias,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.2,Fabricação de produtos derivados do petróleo,5,167,163,118,45,36,127,163.59,120.16,43.43,34.28,129.31,6353.821,4563.036,1790.785,2069.589,4284.232,2.993673,2.926982,3.178189,4.653389,2.553683,2987.68544249931,2921.12823927072,3171.83265732656,4644.08266762409,2548.57557568871
19.3,Fabricação de biocombustíveis,20,2460,2442,2169,273,186,2256,2401.48,2133.88,267.6,192.74,2208.74,78633.284,71008.755,7624.529,16169.107,62464.177,2.523792,2.564886,2.196105,6.466068,2.179779,2518.7443384272,2559.75590149255,2191.71237208233,6453.13614993495,2175.41978336413
20,Fabricação de produtos químicos,202,7797,7518,5694,1824,1948,5570,7807.91,5914.68,1893.23,2095.52,5712.39,549438.138,409809.276,139628.862,292766.61,256671.528,5.42388,5.340435,5.684574,10.768516,3.463267,5413.0327006646,5329.75418138233,5673.20488916175,10746.9785358949,3456.34028704407
20.1,Fabricação de produtos químicos inorgânicos,25,1530,1483,1236,247,415,1068,1502.95,1250.57,252.38,429.17,1073.78,93683.715,80610.198,13073.517,55113.837,38569.878,4.804472,4.968303,3.992672,9.898227,2.768593,4794.86317933705,4958.36655408211,3984.68640084854,9878.43027955571,2763.05546043667
20.2,Fabricação de produtos químicos orgânicos,5,,,,,,,,,,,,,,,,,,,,,,,,,,
20.3,Fabricação de resinas e elastômeros,6,,,,,,,,,,,,,,,,,,,,,,,,,,
20.4,Fabricação de fibras artificiais e sintéticas,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.5,Fabricação de defensivos agrícolas e desinfestantes domissanitários,1,,,,,,,,,,,,,,,,,,,,,,,,,,
20.6,"Fabricação de sabões, detergentes, produtos de limpeza, cosméticos, produtos de perfumaria e de higiene pessoal",98,3343,3206,2116,1090,1021,2185,3331.46,2205.59,1125.87,1117.27,2214.19,275343.424,179531.555,95811.869,164110.343,111233.081,6.370393,6.273965,6.559295,11.321499,3.872088,6357.6520158175,6261.4174054945,6546.17652946679,11298.8557273189,3864.34355053263
20.7,"Fabricação de tintas, vernizes, esmaltes, lacas e produtos afins",28,440,407,340,67,33,374,407.55,335.06,72.49,28.73,378.82,9979.093,7369.995,2609.098,1022.347,8956.746,1.88728,1.695394,2.774204,2.742766,1.822399,1883.50518577239,1692.0034987993,2768.65562358734,2737.28078395673,1818.75418810639
20.9,Fabricação de produtos e preparados químicos diversos,39,1292,1258,1059,199,253,1005,1289.31,1098.59,190.72,263.51,1025.8,82683.754,68593.961,14089.793,37327.179,45356.575,4.942981,4.812562,5.694223,10.918279,3.408032,4933.09504248844,4802.93698145945,5682.83468314404,10896.4421142972,3401.21593652984
21,Fabricação de produtos farmoquímicos e farmacêuticos,20,,,,,,,,,,,,,,,,,,,,,,,,,,
21.1,Fabricação de produtos farmoquímicos,6,17,9,4,5,1,8,16.33,8.12,8.21,1,15.33,218.353,108.442,109.911,39.854,178.499,1.030621,1.029361,1.031868,3.071836,0.89747,1028.55998869471,1027.30200833649,1029.80417876886,3065.69230769231,895.674644989714
21.2,Fabricação de produtos farmacêuticos,14,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Fabricação de produtos de borracha e de material plástico,357,10802,10366,8090,2276,844,9522,10715.53,8353.81,2361.72,861.34,9854.19,318678.614,256145.936,62532.678,59630.706,259047.908,2.292268,2.363355,2.04082,5.336069,2.026214,2287.68334729701,2358.62840290377,2036.73847873584,5325.39692179091,2022.16135002939
22.1,Fabricação de produtos de borracha,120,2125,1972,1649,323,107,1865,2095.92,1761.1,334.82,110.43,1985.49,56353.705,47921.894,8431.811,6915.92,49437.785,2.072401,2.097375,1.941045,4.82713,1.919188,2068.25660550755,2093.18013654054,1937.1627924074,4817.47574168112,1915.34912714823
22.2,Fabricação de produtos de material plástico,237,8677,8394,6441,1953,737,7657,8619.61,6592.71,2026.9,750.91,7868.7,262324.909,208224.042,54100.867,52714.786,209610.123,2.34573,2.434406,2.057302,5.410914,2.053219,2341.03853351209,2429.53717060207,2053.18720896253,5400.09260558727,2049.11301935321
23,Fabricação de produtos de minerais não-metálicos,1228,15360,13751,12534,1217,606,13145,13984.75,12722.59,1262.16,640.69,13344.06,302451.896,268091.06,34360.836,48442.379,254009.517,1.66697,1.624175,2.098338,5.827786,1.467196,1663.63577908353,1620.92696776122,2094.14117922389,5816.13080609007,1464.26152275879
23.1,Fabricação de vidro e de produtos do vidro,26,892,854,689,165,41,813,863.41,700.37,163.04,39.04,824.37,21988.613,17749.352,4239.261,1559.31,20429.303,1.962939,1.953355,2.004112,3.078568,1.910106,1959.01341104547,1949.44781933945,2000.10426889107,3072.41093947037,1906.28582572613
23.2,Fabricação de cimento,4,575,575,492,83,117,458,717.37,612.41,104.96,142.81,574.56,24006.078,20009.921,3996.157,11882.126,12123.952,2.579313,2.518426,2.934572,6.413006,1.626428,2574.15473830155,2513.38922014287,2928.70324226079,6400.17990552267,1623.17546001757
23.3,"Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes",459,4106,3500,3201,299,118,3382,3481.1,3188.43,292.67,123.65,3357.45,73293.612,66270.195,7023.417,5904.743,67388.869,1.62284,1.602018,1.849679,3.680722,1.547051,1619.59442528113,1598.81424641354,1845.97958845746,3673.36029114436,1543.95721569827
23.4,Fabricação de produtos cerâmicos,543,7802,7081,6660,421,84,6997,7217.99,6763.33,454.66,77.84,7140.15,112830.435,104747.692,8082.743,2165.51,110664.925,1.204859,1.193741,1.370245,2.14429,1.194617,1202.44891316963,1191.35318980898,1367.50420432513,2140.0011858645,1192.22796978516
23.9,Aparelhamento de pedras e fabricação de outros produtos de minerais não-metálicos,196,1985,1741,1492,249,246,1495,1704.88,1458.05,246.83,257.35,1447.53,70333.158,59313.9,11019.258,26930.69,43402.468,3.179746,3.135524,3.440967,8.065837,2.311069,3173.38635157719,3129.25324392695,3434.08512242933,8049.70483179148,2306.44710963875
24,Metalurgia,75,8091,7997,7072,925,1244,6753,7748.63,6830.47,918.16,1220.47,6528.16,479592.896,429118.635,50474.261,191772.323,287820.573,4.77061,4.842313,4.237188,12.111137,3.398264,4761.06888969653,4832.62876042655,4228.71336318121,12086.9150031104,3391.46774541725
24.1,Produção de ferro-gusa e de ferroligas,12,358,329,312,17,14,315,248.64,233.81,14.83,12.41,236.23,5911.296,5345.199,566.097,849.807,5061.489,1.832474,1.762085,2.942225,5.278064,1.651465,1828.80902880903,1758.56102752728,2936.3400591317,5267.50759313209,1648.1619933637
24.2,Siderurgia,9,1444,1433,1280,153,182,1251,1344.61,1197.35,147.26,173.02,1171.59,66275.779,59555.264,6720.515,17018.608,49257.171,3.799134,3.833762,3.517579,7.581477,3.240559,3791.53572125289,3826.0944200494,3510.54388365946,7566.31425446591,3234.07775232475
24.3,"Produção de tubos de aço, exceto tubos sem costura",6,539,533,458,75,60,473,512.37,434.62,77.75,60.39,451.98,10004.025,8390.455,1613.57,2197.216,7806.809,1.504933,1.487997,1.599608,2.80436,1.331314,1501.923189522,1485.0205130565,1596.4086074697,2798.75170366974,1328.65119967868
24.4,Metalurgia dos metais não-ferrosos,27,5619,5598,4937,661,984,4614,5539.09,4879.1,659.99,971.48,4567.61,395033.106,353959.621,41073.485,171577.129,223455.977,5.496942,5.591652,4.796786,13.612931,3.770762,5485.94841390914,5580.46835560783,4787.19199708154,13585.7049988756,3763.22000076458
24.5,Fundição,21,131,104,85,19,4,100,103.92,85.59,18.33,3.17,100.75,2368.69,1868.096,500.594,129.563,2239.127,1.756852,1.682295,2.104986,3.15027,1.71301,1753.33836679102,1678.93086000342,2100.77636493348,3143.96991021597,1709.58350830311
25,"Fabricação de produtos de metal, exceto máquinas e equipamentos",920,10320,9128,7936,1192,805,8323,9168.38,7962.6,1205.78,799.64,8368.74,321250.082,275455.01,45795.072,81423.646,239826.436,2.700703,2.666379,2.927364,7.848418,2.208834,2695.30110763633,2661.04625663438,2921.50960055221,7832.72145542417,2204.41636191534
25.1,Fabricação de estruturas metálicas e obras de caldeiraria pesada,351,2896,2447,2224,223,103,2344,2485.75,2247.37,238.38,106.9,2378.85,51840.234,42987.796,8852.438,3749.734,48090.5,1.607443,1.474337,2.862327,2.70364,1.558183,1604.22822395346,1471.38812855095,2856.60193485514,2698.23271209614,1555.06620037801
25.2,"Fabricação de tanques, reservatórios metálicos e caldeiras",15,,,,,,,,,,,,,,,,,,,,,,,,,,
25.3,"Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais",280,2784,2405,2023,382,92,2313,2555.28,2162.44,392.84,90.83,2464.45,53115.307,45072.344,8042.963,3838.953,49276.354,1.602165,1.606542,1.578071,3.257689,1.541149,1598.96091471535,1603.32928757116,1574.9146256452,3251.17336698312,1538.06681784202
25.4,"Fabricação de artigos de cutelaria, de serralheria e ferramentas",132,,,,,,,,,,,,,,,,,,,,,,,,,,
25.5,"Fabricação de equipamento bélico pesado, armas de fogo e munições",,,,,,,,,,,,,,,,,,,,,,,,,,,
